NUM,PERIODE,SES,SAL,KART,SAK,VOTNR,VOTERING,SETENR,PERSON,PARTI
2200522,150,150,1,5,3,1,1,5,30603,81
2200526,150,150,1,5,3,1,1,24,27164,81
2200530,150,150,1,5,3,1,1,64,2336,81
2200534,150,150,1,5,3,1,1,111,30045,81
2200538,150,150,1,5,3,1,1,134,30162,81
2200542,150,150,1,5,3,1,1,164,26834,81
2200546,150,150,1,5,3,1,2,4,2297,51
2200550,150,150,1,5,3,1,2,13,630,71
2200554,150,150,1,5,3,1,2,25,26765,71
2200558,150,150,1,5,3,1,2,32,30907,21
2200562,150,150,1,5,3,1,2,42,1003,21
2200566,150,150,1,5,3,1,2,47,1289,14
2200570,150,150,1,5,3,1,2,57,2332,14
2200574,150,150,1,5,3,1,2,65,2138,21
2200578,150,150,1,5,3,1,2,72,30209,14
2200582,150,150,1,5,3,1,2,79,27091,41
2200586,150,150,1,5,3,1,2,84,1037,21
2200590,150,150,1,5,3,1,2,93,30901,21
2200594,150,150,1,5,3,1,2,99,30870,21
2200598,150,150,1,5,3,1,2,108,2154,21
2200602,150,150,1,5,3,1,2,116,30086,21
2200606,150,150,1,5,3,1,2,120,1218,21
2200610,150,150,1,5,3,1,2,127,2299,21
2200614,150,150,1,5,3,1,2,133,30735,21
2200618,150,150,1,5,3,1,2,142,27082,14
2200622,150,150,1,5,3,1,2,149,30698,21
2200626,150,150,1,5,3,1,2,159,30826,21
2200630,150,150,1,11,1,2,1,1,2170,21
2200634,150,150,1,11,1,2,1,5,30603,81
2200638,150,150,1,11,1,2,1,9,30683,81
2200642,150,150,1,11,1,2,1,15,30619,81
2200646,150,150,1,11,1,2,1,23,30834,21
2200650,150,150,1,11,1,2,1,31,30853,81
2200654,150,150,1,11,1,2,1,40,30813,31
2200658,150,150,1,11,1,2,1,53,26840,81
2200662,150,150,1,11,1,2,1,65,2138,21
2200666,150,150,1,11,1,2,1,80,2316,71
2200670,150,150,1,11,1,2,1,88,30451,21
2200674,150,150,1,11,1,2,1,96,26788,71
2200678,150,150,1,11,1,2,1,101,2301,71
2200682,150,150,1,11,1,2,1,111,30045,81
2200686,150,150,1,11,1,2,1,116,30086,21
2200690,150,150,1,11,1,2,1,123,26865,21
2200694,150,150,1,11,1,2,1,128,30820,21
2200698,150,150,1,11,1,2,1,132,2290,81
2200702,150,150,1,11,1,2,1,137,4133,71
2200706,150,150,1,11,1,2,1,143,30662,31
2200710,150,150,1,11,1,2,1,152,30679,21
2200714,150,150,1,11,1,2,1,156,30434,71
2200718,150,150,1,11,1,2,1,164,26834,81
2200523,150,150,1,5,3,1,1,9,30683,81
2200527,150,150,1,5,3,1,1,31,30853,81
2200531,150,150,1,5,3,1,1,85,30119,81
2200535,150,150,1,5,3,1,1,113,30871,81
2200539,150,150,1,5,3,1,1,141,30343,81
2200543,150,150,1,5,3,1,1,167,30812,81
2200547,150,150,1,5,3,1,2,8,30878,71
2200551,150,150,1,5,3,1,2,17,2119,21
2200555,150,150,1,5,3,1,2,26,27144,41
2200559,150,150,1,5,3,1,2,34,30075,21
2200563,150,150,1,5,3,1,2,44,30085,21
2200567,150,150,1,5,3,1,2,51,1155,71
2200571,150,150,1,5,3,1,2,58,2108,31
2200575,150,150,1,5,3,1,2,66,2191,71
2200579,150,150,1,5,3,1,2,73,2111,21
2200583,150,150,1,5,3,1,2,81,30734,21
2200587,150,150,1,5,3,1,2,88,30451,21
2200591,150,150,1,5,3,1,2,94,26891,14
2200595,150,150,1,5,3,1,2,101,2301,71
2200599,150,150,1,5,3,1,2,109,2239,71
2200603,150,150,1,5,3,1,2,117,1357,41
2200607,150,150,1,5,3,1,2,121,30723,41
2200611,150,150,1,5,3,1,2,128,30820,21
2200615,150,150,1,5,3,1,2,137,4133,71
2200619,150,150,1,5,3,1,2,143,30662,31
2200623,150,150,1,5,3,1,2,150,30118,41
2200627,150,150,1,5,3,1,2,160,30204,14
2200631,150,150,1,11,1,2,1,2,2302,81
2200635,150,150,1,11,1,2,1,6,30867,21
2200639,150,150,1,11,1,2,1,10,30719,31
2200643,150,150,1,11,1,2,1,16,1219,71
2200647,150,150,1,11,1,2,1,24,27164,81
2200651,150,150,1,11,1,2,1,32,30907,21
2200655,150,150,1,11,1,2,1,43,2330,81
2200659,150,150,1,11,1,2,1,54,2177,51
2200663,150,150,1,11,1,2,1,66,2191,71
2200667,150,150,1,11,1,2,1,81,30734,21
2200671,150,150,1,11,1,2,1,89,27163,71
2200675,150,150,1,11,1,2,1,97,2325,21
2200679,150,150,1,11,1,2,1,103,30645,81
2200683,150,150,1,11,1,2,1,112,29242,21
2200687,150,150,1,11,1,2,1,119,30210,51
2200691,150,150,1,11,1,2,1,124,30624,31
2200695,150,150,1,11,1,2,1,129,30872,81
2200699,150,150,1,11,1,2,1,133,30735,21
2200703,150,150,1,11,1,2,1,138,30324,21
2200707,150,150,1,11,1,2,1,144,2151,21
2200711,150,150,1,11,1,2,1,153,2132,51
2200715,150,150,1,11,1,2,1,157,30737,21
2200719,150,150,1,11,1,2,1,165,2185,71
2200521,150,150,1,5,3,1,1,2,2302,81
2200525,150,150,1,5,3,1,1,20,30943,81
2200529,150,150,1,5,3,1,1,53,26840,81
2200533,150,150,1,5,3,1,1,103,30645,81
2200537,150,150,1,5,3,1,1,126,26884,81
2200541,150,150,1,5,3,1,1,162,30061,81
2200545,150,150,1,5,3,1,2,3,30884,21
2200549,150,150,1,5,3,1,2,11,26896,21
2200553,150,150,1,5,3,1,2,21,30626,21
2200557,150,150,1,5,3,1,2,30,1273,71
2200561,150,150,1,5,3,1,2,37,1193,21
2200565,150,150,1,5,3,1,2,46,30837,21
2200569,150,150,1,5,3,1,2,54,2177,51
2200573,150,150,1,5,3,1,2,61,30423,41
2200577,150,150,1,5,3,1,2,71,30710,31
2200581,150,150,1,5,3,1,2,78,30951,21
2200585,150,150,1,5,3,1,2,83,2309,21
2200589,150,150,1,5,3,1,2,90,1146,21
2200593,150,150,1,5,3,1,2,97,2325,21
2200597,150,150,1,5,3,1,2,106,27577,51
2200601,150,150,1,5,3,1,2,115,2293,31
2200605,150,150,1,5,3,1,2,119,30210,51
2200609,150,150,1,5,3,1,2,124,30624,31
2200613,150,150,1,5,3,1,2,131,2300,21
2200617,150,150,1,5,3,1,2,139,30849,21
2200621,150,150,1,5,3,1,2,147,2162,71
2200625,150,150,1,5,3,1,2,156,30434,71
2200629,150,150,1,5,3,1,2,168,30418,14
2200633,150,150,1,11,1,2,1,4,2297,51
2200637,150,150,1,11,1,2,1,8,30151,71
2200641,150,150,1,11,1,2,1,12,30420,81
2200645,150,150,1,11,1,2,1,21,30626,21
2200649,150,150,1,11,1,2,1,29,1330,21
2200653,150,150,1,11,1,2,1,36,1025,21
2200657,150,150,1,11,1,2,1,49,1101,21
2200661,150,150,1,11,1,2,1,60,30661,21
2200665,150,150,1,11,1,2,1,78,2308,21
