NUM,PERIODE,SES,SAL,KART,SAK,VOTNR,VOTERING,SETENR,PERSON,PARTI
107477,126,127,1,4,2,1,1,4,NULL,21
107478,126,127,1,4,2,1,1,9,NULL,21
107479,126,127,1,4,2,1,1,11,NULL,21
107480,126,127,1,4,2,1,1,15,NULL,21
107481,126,127,1,4,2,1,1,17,NULL,21
107482,126,127,1,4,2,1,1,20,NULL,21
107483,126,127,1,4,2,1,1,22,NULL,21
107484,126,127,1,4,2,1,1,26,NULL,21
107485,126,127,1,4,2,1,1,29,NULL,21
107486,126,127,1,4,2,1,1,30,NULL,21
107487,126,127,1,4,2,1,1,36,NULL,21
107488,126,127,1,4,2,1,1,37,NULL,21
107489,126,127,1,4,2,1,1,40,NULL,21
107490,126,127,1,4,2,1,1,45,NULL,21
107491,126,127,1,4,2,1,1,50,NULL,21
107492,126,127,1,4,2,1,1,52,NULL,14
107493,126,127,1,4,2,1,1,53,NULL,31
107494,126,127,1,4,2,1,1,54,NULL,21
107495,126,127,1,4,2,1,1,61,NULL,21
107496,126,127,1,4,2,1,1,63,NULL,31
107497,126,127,1,4,2,1,1,64,NULL,21
107498,126,127,1,4,2,1,1,66,NULL,21
107499,126,127,1,4,2,1,1,71,NULL,14
107500,126,127,1,4,2,1,1,74,NULL,21
107501,126,127,1,4,2,1,1,77,NULL,21
107502,126,127,1,4,2,1,1,79,NULL,41
107503,126,127,1,4,2,1,1,81,NULL,21
107504,126,127,1,4,2,1,1,86,NULL,21
107505,126,127,1,4,2,1,1,91,NULL,14
107506,126,127,1,4,2,1,1,92,NULL,21
107507,126,127,1,4,2,1,1,99,NULL,21
107508,126,127,1,4,2,1,1,102,NULL,21
107509,126,127,1,4,2,1,1,108,NULL,21
107510,126,127,1,4,2,1,1,111,NULL,21
107511,126,127,1,4,2,1,1,113,NULL,21
107512,126,127,1,4,2,1,1,115,NULL,21
107513,126,127,1,4,2,1,1,116,NULL,21
107514,126,127,1,4,2,1,1,121,NULL,21
107515,126,127,1,4,2,1,1,123,NULL,21
107516,126,127,1,4,2,1,1,127,NULL,21
107517,126,127,1,4,2,1,1,129,NULL,21
107518,126,127,1,4,2,1,1,131,NULL,21
107519,126,127,1,4,2,1,1,133,NULL,21
107520,126,127,1,4,2,1,1,135,NULL,21
107521,126,127,1,4,2,1,1,140,NULL,14
107522,126,127,1,4,2,1,1,142,NULL,21
107523,126,127,1,4,2,1,1,144,NULL,21
107524,126,127,1,4,2,1,1,146,NULL,21
107525,126,127,1,4,2,1,1,148,NULL,21
107526,126,127,1,4,2,1,1,150,NULL,21
107527,126,127,1,4,2,1,1,152,NULL,21
107528,126,127,1,4,2,1,2,2,NULL,71
107529,126,127,1,4,2,1,2,3,NULL,51
107530,126,127,1,4,2,1,2,7,NULL,51
107531,126,127,1,4,2,1,2,8,NULL,71
107532,126,127,1,4,2,1,2,10,NULL,71
107533,126,127,1,4,2,1,2,12,NULL,71
107534,126,127,1,4,2,1,2,14,NULL,71
107535,126,127,1,4,2,1,2,16,NULL,71
107536,126,127,1,4,2,1,2,18,NULL,71
107537,126,127,1,4,2,1,2,19,NULL,81
107538,126,127,1,4,2,1,2,21,NULL,71
107539,126,127,1,4,2,1,2,23,NULL,71
107540,126,127,1,4,2,1,2,25,NULL,41
107541,126,127,1,4,2,1,2,28,NULL,71
107542,126,127,1,4,2,1,2,33,NULL,71
107543,126,127,1,4,2,1,2,35,NULL,41
107544,126,127,1,4,2,1,2,38,NULL,71
107545,126,127,1,4,2,1,2,39,NULL,71
107546,126,127,1,4,2,1,2,46,NULL,71
107547,126,127,1,4,2,1,2,49,NULL,71
107548,126,127,1,4,2,1,2,51,NULL,41
107549,126,127,1,4,2,1,2,58,NULL,71
107550,126,127,1,4,2,1,2,59,NULL,41
107551,126,127,1,4,2,1,2,60,NULL,51
107552,126,127,1,4,2,1,2,62,NULL,71
107553,126,127,1,4,2,1,2,67,NULL,71
107554,126,127,1,4,2,1,2,70,NULL,51
107555,126,127,1,4,2,1,2,72,NULL,71
107556,126,127,1,4,2,1,2,73,NULL,41
107557,126,127,1,4,2,1,2,75,NULL,71
107558,126,127,1,4,2,1,2,78,NULL,71
107559,126,127,1,4,2,1,2,83,NULL,71
107560,126,127,1,4,2,1,2,85,NULL,71
107561,126,127,1,4,2,1,2,87,NULL,71
107562,126,127,1,4,2,1,2,89,NULL,71
107563,126,127,1,4,2,1,2,90,NULL,81
107564,126,127,1,4,2,1,2,93,NULL,71
107565,126,127,1,4,2,1,2,94,NULL,71
107566,126,127,1,4,2,1,2,97,NULL,71
107567,126,127,1,4,2,1,2,100,NULL,71
107568,126,127,1,4,2,1,2,103,NULL,71
107569,126,127,1,4,2,1,2,104,NULL,81
107570,126,127,1,4,2,1,2,106,NULL,51
107571,126,127,1,4,2,1,2,107,NULL,41
107572,126,127,1,4,2,1,2,109,NULL,71
107573,126,127,1,4,2,1,2,110,NULL,51
107574,126,127,1,4,2,1,2,114,NULL,71
107575,126,127,1,4,2,1,2,120,NULL,71
107576,126,127,1,4,2,1,2,126,NULL,41
107577,126,127,1,4,2,1,2,128,NULL,71
107578,126,127,1,4,2,1,2,130,NULL,41
107579,126,127,1,4,2,1,2,132,NULL,71
107580,126,127,1,4,2,1,2,134,NULL,71
107581,126,127,1,4,2,1,2,136,NULL,71
107582,126,127,1,4,2,1,2,143,NULL,71
107583,126,127,1,4,2,1,2,145,NULL,71
107584,126,127,1,4,2,1,2,147,NULL,71
107585,126,127,1,4,2,1,2,149,NULL,71
107586,126,127,1,4,2,1,2,153,NULL,51
107587,126,127,1,4,2,1,2,155,NULL,71
107588,126,127,1,4,2,1,2,888,468,71
107589,126,127,1,5,1,1,1,1,NULL,21
107590,126,127,1,5,1,1,1,3,NULL,51
107591,126,127,1,5,1,1,1,4,NULL,21
107592,126,127,1,5,1,1,1,5,NULL,71
107593,126,127,1,5,1,1,1,6,NULL,21
107594,126,127,1,5,1,1,1,7,NULL,51
107595,126,127,1,5,1,1,1,8,NULL,71
107596,126,127,1,5,1,1,1,9,NULL,21
107597,126,127,1,5,1,1,1,10,NULL,71
107598,126,127,1,5,1,1,1,11,NULL,21
107599,126,127,1,5,1,1,1,12,NULL,71
107600,126,127,1,5,1,1,1,13,NULL,21
107601,126,127,1,5,1,1,1,14,NULL,71
107602,126,127,1,5,1,1,1,15,NULL,21
107603,126,127,1,5,1,1,1,17,NULL,21
107604,126,127,1,5,1,1,1,18,NULL,71
107605,126,127,1,5,1,1,1,20,NULL,21
107606,126,127,1,5,1,1,1,21,NULL,71
107607,126,127,1,5,1,1,1,22,NULL,21
107608,126,127,1,5,1,1,1,23,NULL,71
107609,126,127,1,5,1,1,1,24,NULL,21
107610,126,127,1,5,1,1,1,25,NULL,41
107611,126,127,1,5,1,1,1,26,NULL,21
107612,126,127,1,5,1,1,1,27,NULL,21
107613,126,127,1,5,1,1,1,28,NULL,71
107614,126,127,1,5,1,1,1,29,NULL,21
107615,126,127,1,5,1,1,1,30,NULL,21
107616,126,127,1,5,1,1,1,31,NULL,21
107617,126,127,1,5,1,1,1,32,NULL,21
107618,126,127,1,5,1,1,1,33,NULL,71
107619,126,127,1,5,1,1,1,35,NULL,41
107620,126,127,1,5,1,1,1,38,NULL,71
107621,126,127,1,5,1,1,1,39,NULL,71
107622,126,127,1,5,1,1,1,43,NULL,21
107623,126,127,1,5,1,1,1,45,NULL,21
107624,126,127,1,5,1,1,1,46,NULL,71
107625,126,127,1,5,1,1,1,47,NULL,51
107626,126,127,1,5,1,1,1,49,NULL,71
107627,126,127,1,5,1,1,1,50,NULL,21
107628,126,127,1,5,1,1,1,51,NULL,41
107629,126,127,1,5,1,1,1,54,NULL,21
107630,126,127,1,5,1,1,1,55,NULL,71
107631,126,127,1,5,1,1,1,56,NULL,51
107632,126,127,1,5,1,1,1,57,NULL,21
107633,126,127,1,5,1,1,1,58,NULL,71
107634,126,127,1,5,1,1,1,59,NULL,41
107635,126,127,1,5,1,1,1,60,NULL,51
107636,126,127,1,5,1,1,1,61,NULL,21
107637,126,127,1,5,1,1,1,63,NULL,31
107638,126,127,1,5,1,1,1,64,NULL,21
107639,126,127,1,5,1,1,1,65,NULL,71
107640,126,127,1,5,1,1,1,66,NULL,21
107641,126,127,1,5,1,1,1,67,NULL,71
107642,126,127,1,5,1,1,1,68,NULL,21
107643,126,127,1,5,1,1,1,70,NULL,51
107644,126,127,1,5,1,1,1,72,NULL,71
107645,126,127,1,5,1,1,1,73,NULL,41
107646,126,127,1,5,1,1,1,77,NULL,21
107647,126,127,1,5,1,1,1,82,NULL,71
107648,126,127,1,5,1,1,1,83,NULL,71
107649,126,127,1,5,1,1,1,84,NULL,21
107650,126,127,1,5,1,1,1,85,NULL,71
107651,126,127,1,5,1,1,1,86,NULL,21
107652,126,127,1,5,1,1,1,89,NULL,71
107653,126,127,1,5,1,1,1,91,NULL,14
107654,126,127,1,5,1,1,1,93,NULL,71
107655,126,127,1,5,1,1,1,94,NULL,71
107656,126,127,1,5,1,1,1,97,NULL,71
107657,126,127,1,5,1,1,1,99,NULL,21
107658,126,127,1,5,1,1,1,100,NULL,71
107659,126,127,1,5,1,1,1,101,NULL,51
107660,126,127,1,5,1,1,1,102,NULL,21
107661,126,127,1,5,1,1,1,103,NULL,71
107662,126,127,1,5,1,1,1,106,NULL,51
107663,126,127,1,5,1,1,1,108,NULL,21
107664,126,127,1,5,1,1,1,109,NULL,71
107665,126,127,1,5,1,1,1,110,NULL,51
107666,126,127,1,5,1,1,1,111,NULL,21
107667,126,127,1,5,1,1,1,113,NULL,21
107668,126,127,1,5,1,1,1,114,NULL,71
107669,126,127,1,5,1,1,1,115,NULL,21
107670,126,127,1,5,1,1,1,116,NULL,21
107671,126,127,1,5,1,1,1,117,NULL,51
107672,126,127,1,5,1,1,1,118,NULL,71
107673,126,127,1,5,1,1,1,119,NULL,21
107674,126,127,1,5,1,1,1,122,NULL,71
