NUM,PERIODE,SES,SAL,KART,SAK,VOTNR,VOTERING,SETENR,PERSON,PARTI
393668,130,133,1,5,1,1,2,85,NULL,71
393669,130,133,1,5,1,1,2,86,NULL,21
393670,130,133,1,5,1,1,2,87,NULL,71
393671,130,133,1,5,1,1,2,89,NULL,71
393672,130,133,1,5,1,1,2,93,NULL,21
393673,130,133,1,5,1,1,2,95,NULL,51
393674,130,133,1,5,1,1,2,98,NULL,81
393675,130,133,1,5,1,1,2,100,NULL,71
393676,130,133,1,5,1,1,2,101,NULL,21
393677,130,133,1,5,1,1,2,103,NULL,71
393678,130,133,1,5,1,1,2,104,NULL,21
393679,130,133,1,5,1,1,2,105,NULL,71
393680,130,133,1,5,1,1,2,106,NULL,21
393681,130,133,1,5,1,1,2,109,NULL,71
393682,130,133,1,5,1,1,2,113,NULL,21
393683,130,133,1,5,1,1,2,115,NULL,21
393684,130,133,1,5,1,1,2,116,NULL,71
393685,130,133,1,5,1,1,2,121,NULL,21
393686,130,133,1,5,1,1,2,122,NULL,71
393687,130,133,1,5,1,1,2,124,NULL,21
393688,130,133,1,5,1,1,2,129,NULL,21
393689,130,133,1,5,1,1,2,131,NULL,21
393690,130,133,1,5,1,1,2,134,NULL,71
393691,130,133,1,5,1,1,2,136,NULL,71
393692,130,133,1,5,1,1,2,137,NULL,21
393693,130,133,1,5,1,1,2,138,NULL,21
393694,130,133,1,5,1,1,2,140,NULL,71
393695,130,133,1,5,1,1,2,143,NULL,71
393696,130,133,1,5,1,1,2,145,NULL,71
393697,130,133,1,5,1,1,2,147,NULL,71
393698,130,133,1,5,1,1,2,148,NULL,51
393699,130,133,1,5,1,1,2,149,NULL,21
393700,130,133,1,5,1,1,2,150,NULL,21
393701,130,133,1,5,1,1,2,152,NULL,21
393702,130,133,1,5,1,1,2,153,NULL,71
393703,130,133,1,5,1,1,2,154,NULL,21
393704,130,133,1,5,1,1,2,156,NULL,71
393705,130,133,1,5,1,1,2,157,NULL,51
393706,130,133,1,5,1,1,2,888,39,71
393707,130,133,1,8,1,1,1,16,NULL,41
393708,130,133,1,8,1,1,1,38,NULL,41
393709,130,133,1,8,1,1,1,62,NULL,41
393710,130,133,1,8,1,1,1,75,NULL,51
393711,130,133,1,8,1,1,1,76,NULL,41
393712,130,133,1,8,1,1,1,82,NULL,41
393713,130,133,1,8,1,1,1,107,NULL,41
393714,130,133,1,8,1,1,1,112,NULL,41
393715,130,133,1,8,1,1,1,128,NULL,41
393716,130,133,1,8,1,1,1,132,NULL,41
393717,130,133,1,8,1,1,2,1,NULL,21
393718,130,133,1,8,1,1,2,2,NULL,71
393719,130,133,1,8,1,1,2,3,NULL,21
393720,130,133,1,8,1,1,2,4,NULL,51
393721,130,133,1,8,1,1,2,5,NULL,71
393722,130,133,1,8,1,1,2,7,NULL,51
393723,130,133,1,8,1,1,2,8,NULL,71
393724,130,133,1,8,1,1,2,9,NULL,21
393725,130,133,1,8,1,1,2,12,NULL,71
393726,130,133,1,8,1,1,2,13,NULL,21
393727,130,133,1,8,1,1,2,14,NULL,71
393728,130,133,1,8,1,1,2,15,NULL,21
393729,130,133,1,8,1,1,2,17,NULL,71
393730,130,133,1,8,1,1,2,18,NULL,21
393731,130,133,1,8,1,1,2,19,NULL,71
393732,130,133,1,8,1,1,2,20,NULL,14
393733,130,133,1,8,1,1,2,21,NULL,21
393734,130,133,1,8,1,1,2,22,NULL,21
393735,130,133,1,8,1,1,2,23,NULL,71
393736,130,133,1,8,1,1,2,24,NULL,21
393737,130,133,1,8,1,1,2,25,NULL,71
393738,130,133,1,8,1,1,2,26,NULL,21
393739,130,133,1,8,1,1,2,28,NULL,21
393740,130,133,1,8,1,1,2,29,NULL,21
393741,130,133,1,8,1,1,2,30,NULL,21
393742,130,133,1,8,1,1,2,31,NULL,71
393743,130,133,1,8,1,1,2,32,NULL,21
393744,130,133,1,8,1,1,2,33,NULL,21
393745,130,133,1,8,1,1,2,34,NULL,21
393746,130,133,1,8,1,1,2,35,NULL,71
393747,130,133,1,8,1,1,2,36,NULL,21
393748,130,133,1,8,1,1,2,37,NULL,21
393749,130,133,1,8,1,1,2,40,NULL,14
393750,130,133,1,8,1,1,2,41,NULL,21
393751,130,133,1,8,1,1,2,42,NULL,71
393752,130,133,1,8,1,1,2,43,NULL,21
393753,130,133,1,8,1,1,2,46,NULL,21
393754,130,133,1,8,1,1,2,48,NULL,21
393755,130,133,1,8,1,1,2,49,NULL,71
393756,130,133,1,8,1,1,2,50,NULL,51
393757,130,133,1,8,1,1,2,52,NULL,21
393758,130,133,1,8,1,1,2,54,NULL,14
393759,130,133,1,8,1,1,2,56,NULL,21
393760,130,133,1,8,1,1,2,57,NULL,71
393761,130,133,1,8,1,1,2,58,NULL,51
393762,130,133,1,8,1,1,2,61,NULL,21
393763,130,133,1,8,1,1,2,63,NULL,51
393764,130,133,1,8,1,1,2,65,NULL,21
393765,130,133,1,8,1,1,2,66,NULL,21
393766,130,133,1,8,1,1,2,67,NULL,71
393767,130,133,1,8,1,1,2,68,NULL,21
393768,130,133,1,8,1,1,2,69,NULL,21
393769,130,133,1,8,1,1,2,70,NULL,14
393770,130,133,1,8,1,1,2,71,NULL,71
393771,130,133,1,8,1,1,2,72,NULL,21
393772,130,133,1,8,1,1,2,74,NULL,71
393773,130,133,1,8,1,1,2,78,NULL,21
393774,130,133,1,8,1,1,2,79,NULL,21
393775,130,133,1,8,1,1,2,80,NULL,71
393776,130,133,1,8,1,1,2,81,NULL,21
393777,130,133,1,8,1,1,2,83,NULL,21
393778,130,133,1,8,1,1,2,85,NULL,71
393779,130,133,1,8,1,1,2,86,NULL,21
393780,130,133,1,8,1,1,2,88,NULL,21
393781,130,133,1,8,1,1,2,89,NULL,71
393782,130,133,1,8,1,1,2,90,NULL,21
393783,130,133,1,8,1,1,2,92,NULL,14
393784,130,133,1,8,1,1,2,93,NULL,21
393785,130,133,1,8,1,1,2,94,NULL,71
393786,130,133,1,8,1,1,2,95,NULL,51
393787,130,133,1,8,1,1,2,96,NULL,71
393788,130,133,1,8,1,1,2,98,NULL,81
393789,130,133,1,8,1,1,2,99,NULL,71
393790,130,133,1,8,1,1,2,100,NULL,71
393791,130,133,1,8,1,1,2,101,NULL,21
393792,130,133,1,8,1,1,2,103,NULL,71
393793,130,133,1,8,1,1,2,109,NULL,71
393794,130,133,1,8,1,1,2,110,NULL,21
393795,130,133,1,8,1,1,2,111,NULL,71
393796,130,133,1,8,1,1,2,113,NULL,21
393797,130,133,1,8,1,1,2,116,NULL,71
393798,130,133,1,8,1,1,2,117,NULL,21
393799,130,133,1,8,1,1,2,118,NULL,21
393800,130,133,1,8,1,1,2,119,NULL,51
393801,130,133,1,8,1,1,2,120,NULL,71
393802,130,133,1,8,1,1,2,122,NULL,71
393803,130,133,1,8,1,1,2,123,NULL,21
393804,130,133,1,8,1,1,2,124,NULL,21
393805,130,133,1,8,1,1,2,125,NULL,71
393806,130,133,1,8,1,1,2,127,NULL,21
393807,130,133,1,8,1,1,2,129,NULL,21
393808,130,133,1,8,1,1,2,133,NULL,21
393809,130,133,1,8,1,1,2,135,NULL,21
393810,130,133,1,8,1,1,2,137,NULL,21
393811,130,133,1,8,1,1,2,140,NULL,71
393812,130,133,1,8,1,1,2,141,NULL,14
393813,130,133,1,8,1,1,2,143,NULL,71
393814,130,133,1,8,1,1,2,144,NULL,21
393815,130,133,1,8,1,1,2,148,NULL,51
393816,130,133,1,8,1,1,2,149,NULL,21
393817,130,133,1,8,1,1,2,151,NULL,71
393818,130,133,1,8,1,1,2,152,NULL,21
393819,130,133,1,8,1,1,2,153,NULL,71
393820,130,133,1,8,1,1,2,154,NULL,21
393821,130,133,1,8,1,1,2,155,NULL,21
393822,130,133,1,8,1,1,2,156,NULL,71
393823,130,133,1,8,1,1,2,157,NULL,51
393824,130,133,1,8,1,1,2,888,39,71
393825,130,133,1,13,2,1,1,3,NULL,21
393826,130,133,1,13,2,1,1,7,NULL,51
393827,130,133,1,13,2,1,1,20,NULL,14
393828,130,133,1,13,2,1,1,26,NULL,21
393829,130,133,1,13,2,1,1,27,NULL,41
393830,130,133,1,13,2,1,1,28,NULL,21
393831,130,133,1,13,2,1,1,29,NULL,21
393832,130,133,1,13,2,1,1,31,NULL,71
393833,130,133,1,13,2,1,1,38,NULL,41
393834,130,133,1,13,2,1,1,40,NULL,14
393835,130,133,1,13,2,1,1,41,NULL,21
393836,130,133,1,13,2,1,1,46,NULL,21
393837,130,133,1,13,2,1,1,48,NULL,21
393838,130,133,1,13,2,1,1,50,NULL,51
393839,130,133,1,13,2,1,1,51,NULL,41
393840,130,133,1,13,2,1,1,54,NULL,14
393841,130,133,1,13,2,1,1,58,NULL,51
393842,130,133,1,13,2,1,1,61,NULL,21
393843,130,133,1,13,2,1,1,62,NULL,41
393844,130,133,1,13,2,1,1,63,NULL,51
393845,130,133,1,13,2,1,1,65,NULL,21
393846,130,133,1,13,2,1,1,68,NULL,21
393847,130,133,1,13,2,1,1,69,NULL,21
393848,130,133,1,13,2,1,1,70,NULL,14
393849,130,133,1,13,2,1,1,75,NULL,51
393850,130,133,1,13,2,1,1,76,NULL,41
393851,130,133,1,13,2,1,1,77,NULL,21
393852,130,133,1,13,2,1,1,78,NULL,21
393853,130,133,1,13,2,1,1,81,NULL,21
393854,130,133,1,13,2,1,1,82,NULL,41
393855,130,133,1,13,2,1,1,83,NULL,21
393856,130,133,1,13,2,1,1,84,NULL,21
393857,130,133,1,13,2,1,1,90,NULL,21
393858,130,133,1,13,2,1,1,92,NULL,14
393859,130,133,1,13,2,1,1,93,NULL,21
393860,130,133,1,13,2,1,1,102,NULL,51
393861,130,133,1,13,2,1,1,108,NULL,51
393862,130,133,1,13,2,1,1,110,NULL,21
393863,130,133,1,13,2,1,1,112,NULL,41
393864,130,133,1,13,2,1,1,114,NULL,51
393865,130,133,1,13,2,1,1,115,NULL,21
393866,130,133,1,13,2,1,1,118,NULL,21
393867,130,133,1,13,2,1,1,121,NULL,21
393868,130,133,1,13,2,1,1,123,NULL,21
393869,130,133,1,13,2,1,1,124,NULL,21
393870,130,133,1,13,2,1,1,126,NULL,51
393871,130,133,1,13,2,1,1,128,NULL,41
393872,130,133,1,13,2,1,1,129,NULL,21
393873,130,133,1,13,2,1,1,132,NULL,41
393874,130,133,1,13,2,1,1,133,NULL,21
393875,130,133,1,13,2,1,1,134,NULL,71
393876,130,133,1,13,2,1,1,139,NULL,41
393877,130,133,1,13,2,1,1,141,NULL,14
393878,130,133,1,13,2,1,1,142,NULL,51
393879,130,133,1,13,2,1,1,144,NULL,21
393880,130,133,1,13,2,1,1,145,NULL,71
393881,130,133,1,13,2,1,1,146,NULL,21
393882,130,133,1,13,2,1,1,147,NULL,71
393883,130,133,1,13,2,1,1,148,NULL,51
393884,130,133,1,13,2,1,1,149,NULL,21
393885,130,133,1,13,2,1,1,150,NULL,21
393886,130,133,1,13,2,1,1,151,NULL,71
393887,130,133,1,13,2,1,1,152,NULL,21
393888,130,133,1,13,2,1,1,153,NULL,71
393889,130,133,1,13,2,1,1,154,NULL,21
393890,130,133,1,13,2,1,1,155,NULL,21
393891,130,133,1,13,2,1,1,156,NULL,71
393892,130,133,1,13,2,1,2,2,NULL,71
393893,130,133,1,13,2,1,2,5,NULL,71
393894,130,133,1,13,2,1,2,6,NULL,21
393895,130,133,1,13,2,1,2,9,NULL,21
393896,130,133,1,13,2,1,2,10,NULL,71
393897,130,133,1,13,2,1,2,13,NULL,21
393898,130,133,1,13,2,1,2,15,NULL,21
393899,130,133,1,13,2,1,2,16,NULL,41
393900,130,133,1,13,2,1,2,18,NULL,21
393901,130,133,1,13,2,1,2,19,NULL,71
393902,130,133,1,13,2,1,2,32,NULL,21
393903,130,133,1,13,2,1,2,33,NULL,21
393904,130,133,1,13,2,1,2,34,NULL,21
393905,130,133,1,13,2,1,2,35,NULL,71
393906,130,133,1,13,2,1,2,36,NULL,21
393907,130,133,1,13,2,1,2,37,NULL,21
393908,130,133,1,13,2,1,2,39,NULL,21
393909,130,133,1,13,2,1,2,42,NULL,71
393910,130,133,1,13,2,1,2,47,NULL,71
393911,130,133,1,13,2,1,2,49,NULL,71
393912,130,133,1,13,2,1,2,53,NULL,71
393913,130,133,1,13,2,1,2,55,NULL,81
393914,130,133,1,13,2,1,2,64,NULL,71
393915,130,133,1,13,2,1,2,71,NULL,71
393916,130,133,1,13,2,1,2,73,NULL,21
393917,130,133,1,13,2,1,2,74,NULL,71
393918,130,133,1,13,2,1,2,85,NULL,71
393919,130,133,1,13,2,1,2,91,NULL,71
393920,130,133,1,13,2,1,2,94,NULL,71
393921,130,133,1,13,2,1,2,95,NULL,51
393922,130,133,1,13,2,1,2,98,NULL,81
393923,130,133,1,13,2,1,2,99,NULL,71
393924,130,133,1,13,2,1,2,103,NULL,71
393925,130,133,1,13,2,1,2,105,NULL,71
393926,130,133,1,13,2,1,2,122,NULL,71
393927,130,133,1,13,2,1,2,130,NULL,71
393928,130,133,1,13,2,1,2,140,NULL,71
393929,130,133,1,13,2,1,2,143,NULL,71
393930,130,133,1,13,2,1,2,888,740,21
393931,130,133,1,13,3,1,1,2,NULL,71
393932,130,133,1,13,3,1,1,5,NULL,71
393933,130,133,1,13,3,1,1,19,NULL,71
393934,130,133,1,13,3,1,1,31,NULL,71
393935,130,133,1,13,3,1,1,35,NULL,71
393936,130,133,1,13,3,1,1,42,NULL,71
393937,130,133,1,13,3,1,1,47,NULL,71
393938,130,133,1,13,3,1,1,49,NULL,71
393939,130,133,1,13,3,1,1,53,NULL,71
393940,130,133,1,13,3,1,1,55,NULL,81
393941,130,133,1,13,3,1,1,60,NULL,71
393942,130,133,1,13,3,1,1,64,NULL,71
393943,130,133,1,13,3,1,1,71,NULL,71
393944,130,133,1,13,3,1,1,74,NULL,71
393945,130,133,1,13,3,1,1,85,NULL,71
393946,130,133,1,13,3,1,1,87,NULL,71
393947,130,133,1,13,3,1,1,91,NULL,71
393948,130,133,1,13,3,1,1,94,NULL,71
393949,130,133,1,13,3,1,1,98,NULL,81
393950,130,133,1,13,3,1,1,99,NULL,71
393951,130,133,1,13,3,1,1,103,NULL,71
393952,130,133,1,13,3,1,1,111,NULL,71
393953,130,133,1,13,3,1,1,122,NULL,71
393954,130,133,1,13,3,1,1,130,NULL,71
393955,130,133,1,13,3,1,1,134,NULL,71
393956,130,133,1,13,3,1,1,140,NULL,71
393957,130,133,1,13,3,1,1,143,NULL,71
393958,130,133,1,13,3,1,1,145,NULL,71
393959,130,133,1,13,3,1,1,147,NULL,71
393960,130,133,1,13,3,1,1,151,NULL,71
393961,130,133,1,13,3,1,1,153,NULL,71
393962,130,133,1,13,3,1,1,156,NULL,71
393963,130,133,1,13,3,1,2,1,NULL,21
393964,130,133,1,13,3,1,2,3,NULL,21
393965,130,133,1,13,3,1,2,6,NULL,21
393966,130,133,1,13,3,1,2,7,NULL,51
393967,130,133,1,13,3,1,2,9,NULL,21
393968,130,133,1,13,3,1,2,13,NULL,21
393969,130,133,1,13,3,1,2,15,NULL,21
393970,130,133,1,13,3,1,2,16,NULL,41
393971,130,133,1,13,3,1,2,20,NULL,14
393972,130,133,1,13,3,1,2,26,NULL,21
393973,130,133,1,13,3,1,2,27,NULL,41
393974,130,133,1,13,3,1,2,28,NULL,21
393975,130,133,1,13,3,1,2,29,NULL,21
393976,130,133,1,13,3,1,2,32,NULL,21
393977,130,133,1,13,3,1,2,33,NULL,21
393978,130,133,1,13,3,1,2,34,NULL,21
393979,130,133,1,13,3,1,2,36,NULL,21
393980,130,133,1,13,3,1,2,37,NULL,21
393981,130,133,1,13,3,1,2,38,NULL,41
393982,130,133,1,13,3,1,2,39,NULL,21
393983,130,133,1,13,3,1,2,40,NULL,14
393984,130,133,1,13,3,1,2,41,NULL,21
393985,130,133,1,13,3,1,2,46,NULL,21
393986,130,133,1,13,3,1,2,48,NULL,21
393987,130,133,1,13,3,1,2,50,NULL,51
393988,130,133,1,13,3,1,2,51,NULL,41
393989,130,133,1,13,3,1,2,54,NULL,14
393990,130,133,1,13,3,1,2,58,NULL,51
393991,130,133,1,13,3,1,2,61,NULL,21
393992,130,133,1,13,3,1,2,62,NULL,41
393993,130,133,1,13,3,1,2,65,NULL,21
393994,130,133,1,13,3,1,2,68,NULL,21
393995,130,133,1,13,3,1,2,69,NULL,21
393996,130,133,1,13,3,1,2,70,NULL,14
393997,130,133,1,13,3,1,2,73,NULL,21
393998,130,133,1,13,3,1,2,75,NULL,51
393999,130,133,1,13,3,1,2,76,NULL,41
394000,130,133,1,13,3,1,2,77,NULL,21
394001,130,133,1,13,3,1,2,78,NULL,21
394002,130,133,1,13,3,1,2,81,NULL,21
394003,130,133,1,13,3,1,2,82,NULL,41
394004,130,133,1,13,3,1,2,83,NULL,21
394005,130,133,1,13,3,1,2,84,NULL,21
394006,130,133,1,13,3,1,2,90,NULL,21
394007,130,133,1,13,3,1,2,92,NULL,14
394008,130,133,1,13,3,1,2,93,NULL,21
394009,130,133,1,13,3,1,2,95,NULL,51
394010,130,133,1,13,3,1,2,102,NULL,51
394011,130,133,1,13,3,1,2,108,NULL,51
394012,130,133,1,13,3,1,2,110,NULL,21
394013,130,133,1,13,3,1,2,112,NULL,41
394014,130,133,1,13,3,1,2,114,NULL,51
394015,130,133,1,13,3,1,2,115,NULL,21
394016,130,133,1,13,3,1,2,118,NULL,21
394017,130,133,1,13,3,1,2,121,NULL,21
394018,130,133,1,13,3,1,2,126,NULL,51
394019,130,133,1,13,3,1,2,128,NULL,41
394020,130,133,1,13,3,1,2,129,NULL,21
394021,130,133,1,13,3,1,2,132,NULL,41
394022,130,133,1,13,3,1,2,133,NULL,21
394023,130,133,1,13,3,1,2,141,NULL,14
394024,130,133,1,13,3,1,2,142,NULL,51
394025,130,133,1,13,3,1,2,144,NULL,21
394026,130,133,1,13,3,1,2,146,NULL,21
394027,130,133,1,13,3,1,2,148,NULL,51
394028,130,133,1,13,3,1,2,149,NULL,21
394029,130,133,1,13,3,1,2,150,NULL,21
394030,130,133,1,13,3,1,2,152,NULL,21
394031,130,133,1,13,3,1,2,155,NULL,21
394032,130,133,1,13,3,1,2,888,740,21
394033,130,133,1,14,2,1,1,4,NULL,51
394034,130,133,1,14,2,1,1,7,NULL,51
394035,130,133,1,14,2,1,1,16,NULL,41
394036,130,133,1,14,2,1,1,27,NULL,41
394037,130,133,1,14,2,1,1,38,NULL,41
394038,130,133,1,14,2,1,1,45,NULL,51
394039,130,133,1,14,2,1,1,50,NULL,51
394040,130,133,1,14,2,1,1,51,NULL,41
394041,130,133,1,14,2,1,1,58,NULL,51
394042,130,133,1,14,2,1,1,59,NULL,21
394043,130,133,1,14,2,1,1,62,NULL,41
394044,130,133,1,14,2,1,1,63,NULL,51
394045,130,133,1,14,2,1,1,75,NULL,51
394046,130,133,1,14,2,1,1,76,NULL,41
394047,130,133,1,14,2,1,1,82,NULL,41
394048,130,133,1,14,2,1,1,87,NULL,71
394049,130,133,1,14,2,1,1,95,NULL,51
394050,130,133,1,14,2,1,1,102,NULL,51
394051,130,133,1,14,2,1,1,107,NULL,41
394052,130,133,1,14,2,1,1,108,NULL,51
394053,130,133,1,14,2,1,1,112,NULL,41
394054,130,133,1,14,2,1,1,114,NULL,51
394055,130,133,1,14,2,1,1,119,NULL,51
394056,130,133,1,14,2,1,1,128,NULL,41
394057,130,133,1,14,2,1,1,132,NULL,41
394058,130,133,1,14,2,1,1,135,NULL,21
394059,130,133,1,14,2,1,1,139,NULL,41
394060,130,133,1,14,2,1,1,142,NULL,51
394061,130,133,1,14,2,1,1,148,NULL,51
394062,130,133,1,14,2,1,2,1,NULL,21
394063,130,133,1,14,2,1,2,2,NULL,71
394064,130,133,1,14,2,1,2,3,NULL,21
394065,130,133,1,14,2,1,2,5,NULL,71
394066,130,133,1,14,2,1,2,6,NULL,21
394067,130,133,1,14,2,1,2,8,NULL,71
394068,130,133,1,14,2,1,2,9,NULL,21
394069,130,133,1,14,2,1,2,10,NULL,71
394070,130,133,1,14,2,1,2,12,NULL,71
394071,130,133,1,14,2,1,2,13,NULL,21
394072,130,133,1,14,2,1,2,14,NULL,71
394073,130,133,1,14,2,1,2,15,NULL,21
394074,130,133,1,14,2,1,2,18,NULL,21
394075,130,133,1,14,2,1,2,19,NULL,71
394076,130,133,1,14,2,1,2,20,NULL,14
394077,130,133,1,14,2,1,2,22,NULL,21
394078,130,133,1,14,2,1,2,26,NULL,21
394079,130,133,1,14,2,1,2,28,NULL,21
394080,130,133,1,14,2,1,2,29,NULL,21
394081,130,133,1,14,2,1,2,30,NULL,21
394082,130,133,1,14,2,1,2,31,NULL,71
394083,130,133,1,14,2,1,2,32,NULL,21
394084,130,133,1,14,2,1,2,33,NULL,21
394085,130,133,1,14,2,1,2,34,NULL,21
394086,130,133,1,14,2,1,2,35,NULL,71
394087,130,133,1,14,2,1,2,36,NULL,21
394088,130,133,1,14,2,1,2,37,NULL,21
394089,130,133,1,14,2,1,2,39,NULL,21
394090,130,133,1,14,2,1,2,40,NULL,14
394091,130,133,1,14,2,1,2,41,NULL,21
394092,130,133,1,14,2,1,2,43,NULL,21
394093,130,133,1,14,2,1,2,44,NULL,71
394094,130,133,1,14,2,1,2,46,NULL,21
394095,130,133,1,14,2,1,2,47,NULL,71
394096,130,133,1,14,2,1,2,48,NULL,21
394097,130,133,1,14,2,1,2,49,NULL,71
394098,130,133,1,14,2,1,2,52,NULL,21
394099,130,133,1,14,2,1,2,53,NULL,71
394100,130,133,1,14,2,1,2,54,NULL,14
394101,130,133,1,14,2,1,2,55,NULL,81
394102,130,133,1,14,2,1,2,56,NULL,21
394103,130,133,1,14,2,1,2,60,NULL,71
394104,130,133,1,14,2,1,2,61,NULL,21
394105,130,133,1,14,2,1,2,64,NULL,71
394106,130,133,1,14,2,1,2,65,NULL,21
394107,130,133,1,14,2,1,2,66,NULL,21
394108,130,133,1,14,2,1,2,67,NULL,71
394109,130,133,1,14,2,1,2,68,NULL,21
394110,130,133,1,14,2,1,2,70,NULL,14
394111,130,133,1,14,2,1,2,71,NULL,71
394112,130,133,1,14,2,1,2,72,NULL,21
394113,130,133,1,14,2,1,2,73,NULL,21
394114,130,133,1,14,2,1,2,74,NULL,71
394115,130,133,1,14,2,1,2,77,NULL,21
394116,130,133,1,14,2,1,2,78,NULL,21
394117,130,133,1,14,2,1,2,79,NULL,21
394118,130,133,1,14,2,1,2,80,NULL,71
394119,130,133,1,14,2,1,2,81,NULL,21
394120,130,133,1,14,2,1,2,83,NULL,21
394121,130,133,1,14,2,1,2,84,NULL,21
394122,130,133,1,14,2,1,2,85,NULL,71
394123,130,133,1,14,2,1,2,86,NULL,21
394124,130,133,1,14,2,1,2,88,NULL,21
394125,130,133,1,14,2,1,2,89,NULL,71
394126,130,133,1,14,2,1,2,91,NULL,71
394127,130,133,1,14,2,1,2,92,NULL,14
394128,130,133,1,14,2,1,2,93,NULL,21
394129,130,133,1,14,2,1,2,94,NULL,71
394130,130,133,1,14,2,1,2,96,NULL,71
394131,130,133,1,14,2,1,2,98,NULL,81
394132,130,133,1,14,2,1,2,100,NULL,71
394133,130,133,1,14,2,1,2,103,NULL,71
394134,130,133,1,14,2,1,2,105,NULL,71
394135,130,133,1,14,2,1,2,106,NULL,21
394136,130,133,1,14,2,1,2,109,NULL,71
394137,130,133,1,14,2,1,2,110,NULL,21
394138,130,133,1,14,2,1,2,113,NULL,21
394139,130,133,1,14,2,1,2,115,NULL,21
394140,130,133,1,14,2,1,2,116,NULL,71
394141,130,133,1,14,2,1,2,117,NULL,21
394142,130,133,1,14,2,1,2,118,NULL,21
394143,130,133,1,14,2,1,2,120,NULL,71
394144,130,133,1,14,2,1,2,121,NULL,21
394145,130,133,1,14,2,1,2,122,NULL,71
