NUM,PERIODE,SES,SAL,KART,SAK,VOTNR,VOTERING,SETENR,PERSON,PARTI
76504,126,126,1,15,9,1,1,1,NULL,21
76505,126,126,1,15,9,1,1,4,NULL,21
76506,126,126,1,15,9,1,1,13,NULL,21
76507,126,126,1,15,9,1,1,15,NULL,21
76508,126,126,1,15,9,1,1,17,NULL,21
76509,126,126,1,15,9,1,1,22,NULL,21
76510,126,126,1,15,9,1,1,27,NULL,21
76511,126,126,1,15,9,1,1,29,NULL,21
76512,126,126,1,15,9,1,1,32,NULL,21
76513,126,126,1,15,9,1,1,36,NULL,21
76514,126,126,1,15,9,1,1,37,NULL,21
76515,126,126,1,15,9,1,1,45,NULL,21
76516,126,126,1,15,9,1,1,50,NULL,21
76517,126,126,1,15,9,1,1,52,NULL,14
76518,126,126,1,15,9,1,1,53,NULL,31
76519,126,126,1,15,9,1,1,57,NULL,21
76520,126,126,1,15,9,1,1,63,NULL,31
76521,126,126,1,15,9,1,1,64,NULL,21
76522,126,126,1,15,9,1,1,66,NULL,21
76523,126,126,1,15,9,1,1,69,NULL,21
76524,126,126,1,15,9,1,1,71,NULL,14
76525,126,126,1,15,9,1,1,76,NULL,21
76526,126,126,1,15,9,1,1,77,NULL,21
76527,126,126,1,15,9,1,1,80,NULL,21
76528,126,126,1,15,9,1,1,88,NULL,21
76529,126,126,1,15,9,1,1,91,NULL,14
76530,126,126,1,15,9,1,1,99,NULL,21
76531,126,126,1,15,9,1,1,102,NULL,21
76532,126,126,1,15,9,1,1,105,NULL,21
76533,126,126,1,15,9,1,1,113,NULL,21
76534,126,126,1,15,9,1,1,115,NULL,21
76535,126,126,1,15,9,1,1,116,NULL,21
76536,126,126,1,15,9,1,1,123,NULL,21
76537,126,126,1,15,9,1,1,125,NULL,21
76538,126,126,1,15,9,1,1,127,NULL,21
76539,126,126,1,15,9,1,1,131,NULL,21
76540,126,126,1,15,9,1,1,133,NULL,21
76541,126,126,1,15,9,1,1,135,NULL,21
76542,126,126,1,15,9,1,1,142,NULL,21
76543,126,126,1,15,9,1,1,144,NULL,21
76544,126,126,1,15,9,1,1,146,NULL,21
76545,126,126,1,15,9,1,1,148,NULL,21
76546,126,126,1,15,9,1,1,150,NULL,21
76547,126,126,1,15,9,1,1,152,NULL,21
76548,126,126,1,15,9,1,1,154,NULL,21
76549,126,126,1,15,9,1,1,888,590,21
76550,126,126,1,15,9,1,2,2,NULL,71
76551,126,126,1,15,9,1,2,3,NULL,51
76552,126,126,1,15,9,1,2,7,NULL,51
76553,126,126,1,15,9,1,2,10,NULL,71
76554,126,126,1,15,9,1,2,14,NULL,71
76555,126,126,1,15,9,1,2,16,NULL,71
76556,126,126,1,15,9,1,2,18,NULL,71
76557,126,126,1,15,9,1,2,19,NULL,81
76558,126,126,1,15,9,1,2,21,NULL,71
76559,126,126,1,15,9,1,2,23,NULL,71
76560,126,126,1,15,9,1,2,25,NULL,41
76561,126,126,1,15,9,1,2,26,NULL,21
76562,126,126,1,15,9,1,2,33,NULL,71
76563,126,126,1,15,9,1,2,35,NULL,41
76564,126,126,1,15,9,1,2,38,NULL,71
76565,126,126,1,15,9,1,2,42,NULL,51
76566,126,126,1,15,9,1,2,47,NULL,51
76567,126,126,1,15,9,1,2,49,NULL,71
76568,126,126,1,15,9,1,2,51,NULL,41
76569,126,126,1,15,9,1,2,58,NULL,71
76570,126,126,1,15,9,1,2,59,NULL,41
76571,126,126,1,15,9,1,2,62,NULL,71
