NUM,PERIODE,SES,SAL,KART,SAK,VOTNR,VOTERING,SETENR,PERSON,PARTI
2300406,150,152,1,1,1,7,1,43,2330,81
2300410,150,152,1,1,1,7,1,74,2317,81
2300414,150,152,1,1,1,7,1,107,30677,81
2300418,150,152,1,1,1,7,1,126,26890,81
2300422,150,152,1,1,1,7,1,141,4091,81
2300426,150,152,1,1,1,7,2,1,2170,21
2300430,150,152,1,1,1,7,2,8,30151,71
2300434,150,152,1,1,1,7,2,23,30834,21
2300438,150,152,1,1,1,7,2,33,30419,14
2300442,150,152,1,1,1,7,2,40,30813,31
2300446,150,152,1,1,1,7,2,45,30832,41
2300450,150,152,1,1,1,7,2,51,1155,71
2300454,150,152,1,1,1,7,2,63,4173,51
2300458,150,152,1,1,1,7,2,70,30136,41
2300462,150,152,1,1,1,7,2,79,27091,41
2300466,150,152,1,1,1,7,2,86,30673,41
2300470,150,152,1,1,1,7,2,93,30901,21
2300474,150,152,1,1,1,7,2,97,2325,21
2300478,150,152,1,1,1,7,2,108,2154,21
2300482,150,152,1,1,1,7,2,114,30311,71
2300486,150,152,1,1,1,7,2,124,30624,31
2300490,150,152,1,1,1,7,2,131,2300,21
2300494,150,152,1,1,1,7,2,140,2213,41
2300498,150,152,1,1,1,7,2,152,30679,21
2300502,150,152,1,1,1,7,2,157,30826,21
2300506,150,152,1,1,1,7,2,166,30886,21
2300510,150,152,1,4,2,1,1,3,30884,21
2300514,150,152,1,4,2,1,1,18,2287,14
2300518,150,152,1,4,2,1,1,32,30907,21
2300522,150,152,1,4,2,1,1,39,4074,14
2300526,150,152,1,4,2,1,1,47,1289,14
2300530,150,152,1,4,2,1,1,61,30423,41
2300534,150,152,1,4,2,1,1,76,30208,14
2300538,150,152,1,4,2,1,1,83,2309,21
2300542,150,152,1,4,2,1,1,94,26891,14
2300546,150,152,1,4,2,1,1,112,30695,21
2300550,150,152,1,4,2,1,1,123,30033,21
2300554,150,152,1,4,2,1,1,133,30735,21
2300558,150,152,1,4,2,1,1,144,2151,21
2300403,150,152,1,1,1,7,1,5,30603,81
2300407,150,152,1,1,1,7,1,50,27243,81
2300411,150,152,1,1,1,7,1,77,1361,81
2300415,150,152,1,1,1,7,1,111,30045,81
2300419,150,152,1,1,1,7,1,129,30872,81
2300423,150,152,1,1,1,7,1,151,4094,81
