NUM,PERIODE,SES,SAL,KART,SAK,VOTNR,VOTERING,SETENR,PERSON,PARTI
1823467,142,145,1,2,1,3,1,1,2098,21
1823468,142,145,1,2,1,3,1,2,2297,51
1823469,142,145,1,2,1,3,1,9,2320,51
1823470,142,145,1,2,1,3,1,18,2145,21
1823471,142,145,1,2,1,3,1,20,2287,14
1823472,142,145,1,2,1,3,1,22,2286,31
1823473,142,145,1,2,1,3,1,23,1021,41
1823474,142,145,1,2,1,3,1,25,26520,21
1823475,142,145,1,2,1,3,1,29,2291,51
1823476,142,145,1,2,1,3,1,31,2117,21
1823477,142,145,1,2,1,3,1,32,4075,21
1823478,142,145,1,2,1,3,1,34,2313,51
1823479,142,145,1,2,1,3,1,38,2152,41
1823480,142,145,1,2,1,3,1,41,2331,51
1823481,142,145,1,2,1,3,1,43,1289,14
1823482,142,145,1,2,1,3,1,45,2144,51
1823483,142,145,1,2,1,3,1,52,2108,31
1823484,142,145,1,2,1,3,1,59,2216,31
1823485,142,145,1,2,1,3,1,61,75,51
1823486,142,145,1,2,1,3,1,65,2155,51
1823487,142,145,1,2,1,3,1,66,1026,41
1823488,142,145,1,2,1,3,1,72,2315,51
1823489,142,145,1,2,1,3,1,74,2101,41
1823490,142,145,1,2,1,3,1,80,4092,51
1823491,142,145,1,2,1,3,1,84,2149,41
1823492,142,145,1,2,1,3,1,86,2296,51
1823493,142,145,1,2,1,3,1,95,1120,14
1823494,142,145,1,2,1,3,1,97,2322,51
1823495,142,145,1,2,1,3,1,104,142,31
1823496,142,145,1,2,1,3,1,105,4311,14
1823497,142,145,1,2,1,3,1,107,1221,51
1823498,142,145,1,2,1,3,1,111,2188,51
1823499,142,145,1,2,1,3,1,114,1357,41
1823500,142,145,1,2,1,3,1,117,2298,14
1823501,142,145,1,2,1,3,1,120,2141,41
1823502,142,145,1,2,1,3,1,126,2329,51
1823503,142,145,1,2,1,3,1,131,4131,51
1823504,142,145,1,2,1,3,1,133,2104,41
1823505,142,145,1,2,1,3,1,138,4090,51
1823506,142,145,1,2,1,3,1,155,2310,51
1823507,142,145,1,2,1,3,2,3,2302,81
1823508,142,145,1,2,1,3,2,6,1001,21
1823509,142,145,1,2,1,3,2,7,1134,81
1823510,142,145,1,2,1,3,2,11,630,71
1823511,142,145,1,2,1,3,2,14,2196,71
1823512,142,145,1,2,1,3,2,17,2288,81
1823513,142,145,1,2,1,3,2,19,1219,71
1823514,142,145,1,2,1,3,2,26,2292,81
1823515,142,145,1,2,1,3,2,27,1273,71
1823516,142,145,1,2,1,3,2,28,1330,21
1823517,142,145,1,2,1,3,2,30,4071,21
