NUM,PERIODE,SES,SAL,KART,SAK,VOTNR,VOTERING,SETENR,PERSON,PARTI
2238068,150,151,1,1,3,1,2,14,2285,21
2238072,150,151,1,1,3,1,2,35,2134,41
2238076,150,151,1,1,3,1,2,42,1003,21
2238080,150,151,1,1,3,1,2,54,26853,51
2238084,150,151,1,1,3,1,2,70,30136,41
2238088,150,151,1,1,3,1,2,81,30951,21
2238092,150,151,1,1,3,1,2,97,2325,21
2238096,150,151,1,1,3,1,2,105,30805,21
2238100,150,151,1,1,3,1,2,125,2218,21
2238104,150,151,1,1,3,1,2,136,30842,21
2238108,150,151,1,1,3,1,2,142,27082,14
2238112,150,151,1,1,3,1,2,154,30807,21
2238116,150,151,1,1,3,1,2,166,30886,21
2238120,150,151,1,1,3,2,1,7,2338,51
2238124,150,151,1,1,3,2,1,24,27164,81
2238128,150,151,1,1,3,2,1,31,30853,81
2238132,150,151,1,1,3,2,1,51,1155,71
2238136,150,151,1,1,3,2,1,58,2108,31
2238140,150,151,1,1,3,2,1,64,2336,81
2238144,150,151,1,1,3,2,1,82,2315,51
2238148,150,151,1,1,3,2,1,98,2311,81
2238152,150,151,1,1,3,2,1,109,2239,71
2238156,150,151,1,1,3,2,1,122,30614,81
2238160,150,151,1,1,3,2,1,137,4133,71
2238162,150,151,1,1,3,2,1,143,30662,31
2238166,150,151,1,1,3,2,1,164,26834,81
2238170,150,151,1,1,3,2,2,3,30884,21
2238174,150,151,1,1,3,2,2,26,27144,41
2238178,150,151,1,1,3,2,2,37,1204,21
2238182,150,151,1,1,3,2,2,44,30879,21
2238186,150,151,1,1,3,2,2,60,30661,21
2238190,150,151,1,1,3,2,2,73,2111,21
2238194,150,151,1,1,3,2,2,88,30451,21
2238198,150,151,1,1,3,2,2,99,30931,21
2238202,150,151,1,1,3,2,2,108,2154,21
2238206,150,151,1,1,3,2,2,127,2299,21
2238210,150,151,1,1,3,2,2,138,30324,21
2238214,150,151,1,1,3,2,2,144,30873,21
2238218,150,151,1,1,3,2,2,152,30679,21
2238222,150,151,1,1,3,2,2,163,30428,21
2238226,150,151,1,1,3,3,1,9,30683,81
2238230,150,151,1,1,3,3,1,31,30853,81
2238234,150,151,1,1,3,3,1,59,30328,81
2238238,150,151,1,1,3,3,1,98,2311,81
2238242,150,151,1,1,3,3,1,126,26884,81
2238246,150,151,1,1,3,3,1,164,26834,81
2238250,150,151,1,1,3,3,2,4,30941,51
2238254,150,151,1,1,3,3,2,17,30640,21
2238258,150,151,1,1,3,3,2,29,1330,21
2238262,150,151,1,1,3,3,2,37,1204,21
2238266,150,151,1,1,3,3,2,44,30879,21
2238270,150,151,1,1,3,3,2,51,1155,71
2238274,150,151,1,1,3,3,2,58,2108,31
2238278,150,151,1,1,3,3,2,68,30746,21
2238282,150,151,1,1,3,3,2,73,2111,21
2238286,150,151,1,1,3,3,2,81,30951,21
2238290,150,151,1,1,3,3,2,90,1146,21
2238294,150,151,1,1,3,3,2,99,30931,21
2238298,150,151,1,1,3,3,2,106,27577,51
2238302,150,151,1,1,3,3,2,115,2293,31
2238306,150,151,1,1,3,3,2,124,30624,31
2238310,150,151,1,1,3,3,2,135,30104,14
2238314,150,151,1,1,3,3,2,139,30849,21
2238318,150,151,1,1,3,3,2,144,30873,21
2238322,150,151,1,1,3,3,2,150,30118,41
2238326,150,151,1,1,3,3,2,157,30826,21
2238330,150,151,1,1,3,3,2,169,30374,51
2238334,150,151,1,3,1,1,1,38,30860,81
2238338,150,151,1,3,1,1,1,64,2336,81
2238342,150,151,1,3,1,1,1,107,2231,81
2238346,150,151,1,3,1,1,1,132,2290,81
2238350,150,151,1,3,1,1,1,158,26580,81
2238354,150,151,1,3,1,1,1,169,30374,51
2238358,150,151,1,3,1,1,2,13,630,71
2238362,150,151,1,3,1,1,2,21,30626,21
2238366,150,151,1,3,1,1,2,27,2127,21
2238370,150,151,1,3,1,1,2,34,30075,21
2238374,150,151,1,3,1,1,2,45,30832,41
2238378,150,151,1,3,1,1,2,55,30608,21
2238382,150,151,1,3,1,1,2,62,26849,71
2238386,150,151,1,3,1,1,2,79,27091,41
2238390,150,151,1,3,1,1,2,90,1146,21
2238394,150,151,1,3,1,1,2,95,142,31
2238398,150,151,1,3,1,1,2,100,30211,14
2238402,150,151,1,3,1,1,2,109,2239,71
2238406,150,151,1,3,1,1,2,116,30695,21
2238410,150,151,1,3,1,1,2,120,1218,21
2238414,150,151,1,3,1,1,2,131,2300,21
2238418,150,151,1,3,1,1,2,138,30324,21
2238161,150,151,1,1,3,2,1,141,4091,81
2238165,150,151,1,1,3,2,1,156,30434,71
2238169,150,151,1,1,3,2,2,1,2170,21
2238173,150,151,1,1,3,2,2,17,30640,21
2238177,150,151,1,1,3,2,2,35,2134,41
2238181,150,151,1,1,3,2,2,42,1003,21
2238185,150,151,1,1,3,2,2,57,2332,14
2238189,150,151,1,1,3,2,2,72,30393,14
2238193,150,151,1,1,3,2,2,81,30951,21
2238197,150,151,1,1,3,2,2,97,2325,21
2238201,150,151,1,1,3,2,2,105,30805,21
2238205,150,151,1,1,3,2,2,125,2218,21
2238209,150,151,1,1,3,2,2,136,30842,21
2238213,150,151,1,1,3,2,2,142,27082,14
2238217,150,151,1,1,3,2,2,150,30118,41
2238221,150,151,1,1,3,2,2,159,30758,21
2238225,150,151,1,1,3,3,1,5,30603,81
2238229,150,151,1,1,3,3,1,28,2292,81
2238233,150,151,1,1,3,3,1,53,26840,81
2238237,150,151,1,1,3,3,1,85,2323,81
2238241,150,151,1,1,3,3,1,122,30614,81
2238245,150,151,1,1,3,3,1,151,30831,81
2238249,150,151,1,1,3,3,2,3,30884,21
2238253,150,151,1,1,3,3,2,14,2285,21
2238257,150,151,1,1,3,3,2,26,27144,41
2238261,150,151,1,1,3,3,2,35,2134,41
2238265,150,151,1,1,3,3,2,42,1003,21
2238269,150,151,1,1,3,3,2,48,30708,71
2238273,150,151,1,1,3,3,2,57,2332,14
2238277,150,151,1,1,3,3,2,63,4173,51
2238281,150,151,1,1,3,3,2,72,30393,14
2238285,150,151,1,1,3,3,2,80,30919,71
2238289,150,151,1,1,3,3,2,89,30458,71
2238293,150,151,1,1,3,3,2,97,2325,21
2238297,150,151,1,1,3,3,2,105,30805,21
2238301,150,151,1,1,3,3,2,110,2343,51
2238305,150,151,1,1,3,3,2,119,30210,51
2238309,150,151,1,1,3,3,2,133,30735,21
2238313,150,151,1,1,3,3,2,138,30324,21
2238317,150,151,1,1,3,3,2,143,30662,31
2238321,150,151,1,1,3,3,2,149,30698,21
2238325,150,151,1,1,3,3,2,156,30434,71
2238329,150,151,1,1,3,3,2,166,30886,21
2238333,150,151,1,3,1,1,1,24,27164,81
2238337,150,151,1,3,1,1,1,53,30328,81
2238341,150,151,1,3,1,1,1,103,30645,81
2238345,150,151,1,3,1,1,1,129,30872,81
2238349,150,151,1,3,1,1,1,155,1342,81
2238353,150,151,1,3,1,1,1,167,30812,81
2238357,150,151,1,3,1,1,2,11,26896,21
2238361,150,151,1,3,1,1,2,19,4066,31
2238365,150,151,1,3,1,1,2,26,27144,41
2238369,150,151,1,3,1,1,2,33,30419,14
2238373,150,151,1,3,1,1,2,44,30879,21
2238377,150,151,1,3,1,1,2,54,26853,51
2238381,150,151,1,3,1,1,2,61,30423,41
2238385,150,151,1,3,1,1,2,72,30209,14
2238389,150,151,1,3,1,1,2,89,30458,71
2238393,150,151,1,3,1,1,2,94,26891,14
2238397,150,151,1,3,1,1,2,99,30931,21
2238401,150,151,1,3,1,1,2,105,30805,21
2238405,150,151,1,3,1,1,2,115,2293,31
2238409,150,151,1,3,1,1,2,119,30210,51
2238413,150,151,1,3,1,1,2,128,30820,21
2238417,150,151,1,3,1,1,2,136,30842,21
2238164,150,151,1,1,3,2,1,151,30831,81
2238168,150,151,1,1,3,2,1,169,30374,51
2238172,150,151,1,1,3,2,2,14,2285,21
2238176,150,151,1,1,3,2,2,32,27860,21
2238180,150,151,1,1,3,2,2,41,30674,21
2238184,150,151,1,1,3,2,2,47,1289,14
2238188,150,151,1,1,3,2,2,70,30136,41
2238192,150,151,1,1,3,2,2,78,2308,21
2238196,150,151,1,1,3,2,2,94,26891,14
2238200,150,151,1,1,3,2,2,102,30046,21
2238204,150,151,1,1,3,2,2,117,1357,41
2238208,150,151,1,1,3,2,2,135,30104,14
2238212,150,151,1,1,3,2,2,140,2213,41
2238216,150,151,1,1,3,2,2,149,30698,21
2238220,150,151,1,1,3,2,2,157,30826,21
2238224,150,151,1,1,3,2,2,888,2127,21
2238228,150,151,1,1,3,3,1,24,27164,81
2238232,150,151,1,1,3,3,1,43,2330,81
2238236,150,151,1,1,3,3,1,77,30219,81
2238240,150,151,1,1,3,3,1,107,30677,81
2238244,150,151,1,1,3,3,1,141,4091,81
2238248,150,151,1,1,3,3,2,1,2170,21
2238252,150,151,1,1,3,3,2,11,26896,21
2238256,150,151,1,1,3,3,2,25,26765,71
2238260,150,151,1,1,3,3,2,32,27860,21
2238264,150,151,1,1,3,3,2,41,30674,21
2238268,150,151,1,1,3,3,2,47,1289,14
2238272,150,151,1,1,3,3,2,56,26513,71
2238276,150,151,1,1,3,3,2,62,26849,71
2238280,150,151,1,1,3,3,2,71,2334,31
2238284,150,151,1,1,3,3,2,78,2308,21
2238288,150,151,1,1,3,3,2,88,30451,21
2238292,150,151,1,1,3,3,2,95,142,31
2238296,150,151,1,1,3,3,2,102,30046,21
2238300,150,151,1,1,3,3,2,109,2239,71
2238304,150,151,1,1,3,3,2,117,1357,41
2238308,150,151,1,1,3,3,2,127,2299,21
2238312,150,151,1,1,3,3,2,137,4133,71
2238316,150,151,1,1,3,3,2,142,27082,14
2238320,150,151,1,1,3,3,2,147,2162,71
2238324,150,151,1,1,3,3,2,154,30807,21
2238328,150,151,1,1,3,3,2,163,30428,21
2238332,150,151,1,3,1,1,1,5,30603,81
2238336,150,151,1,3,1,1,1,50,27243,81
2238340,150,151,1,3,1,1,1,92,269,81
2238344,150,151,1,3,1,1,1,126,26884,81
2238348,150,151,1,3,1,1,1,151,30831,81
2238352,150,151,1,3,1,1,1,164,26834,81
2238356,150,151,1,3,1,1,2,4,2297,51
2238360,150,151,1,3,1,1,2,17,2119,21
2238364,150,151,1,3,1,1,2,25,26765,71
2238368,150,151,1,3,1,1,2,32,30907,21
2238372,150,151,1,3,1,1,2,40,30813,31
2238376,150,151,1,3,1,1,2,49,1101,21
2238380,150,151,1,3,1,1,2,60,30661,21
2238384,150,151,1,3,1,1,2,71,2334,31
2238388,150,151,1,3,1,1,2,88,30451,21
2238392,150,151,1,3,1,1,2,93,30901,21
2238396,150,151,1,3,1,1,2,97,2325,21
2238400,150,151,1,3,1,1,2,104,30064,31
2238404,150,151,1,3,1,1,2,114,30311,71
2238408,150,151,1,3,1,1,2,118,2298,14
2238412,150,151,1,3,1,1,2,123,26865,21
2238416,150,151,1,3,1,1,2,135,30104,14
2238420,150,151,1,3,1,1,2,140,2213,41
2238422,150,151,1,3,1,1,2,144,30873,21
2238426,150,151,1,3,1,1,2,152,30679,21
2238430,150,151,1,3,1,1,2,161,2110,21
2238434,150,151,1,3,1,1,2,888,2127,21
2238438,150,151,1,7,3,1,1,24,27164,81
2238442,150,151,1,7,3,1,1,50,27243,81
2238446,150,151,1,7,3,1,1,67,1157,81
2238450,150,151,1,7,3,1,1,111,30045,81
2238454,150,151,1,7,3,1,1,132,2290,81
2238458,150,151,1,7,3,1,1,164,30764,81
2238462,150,151,1,7,3,1,2,8,30151,71
2238466,150,151,1,7,3,1,2,18,2287,14
2238470,150,151,1,7,3,1,2,26,27144,41
2238474,150,151,1,7,3,1,2,35,2134,41
2238478,150,151,1,7,3,1,2,41,30674,21
2238482,150,151,1,7,3,1,2,49,1101,21
2238486,150,151,1,7,3,1,2,56,26513,71
2238490,150,151,1,7,3,1,2,65,2138,21
2238494,150,151,1,7,3,1,2,75,30429,21
2238498,150,151,1,7,3,1,2,82,2315,51
2238502,150,151,1,7,3,1,2,90,1146,21
2238506,150,151,1,7,3,1,2,100,30211,14
2238510,150,151,1,7,3,1,2,112,29242,21
2238514,150,151,1,7,3,1,2,119,30210,51
2238518,150,151,1,7,3,1,2,125,2218,21
2238522,150,151,1,7,3,1,2,135,30104,14
2238526,150,151,1,7,3,1,2,140,2213,41
2238530,150,151,1,7,3,1,2,150,30118,41
2238534,150,151,1,7,3,1,2,157,30826,21
2238538,150,151,1,7,3,1,2,168,30418,14
2238542,150,151,1,7,3,2,1,12,30420,81
2238546,150,151,1,7,3,2,1,22,2196,71
2238550,150,151,1,7,3,2,1,40,30813,31
2238554,150,151,1,7,3,2,1,56,26513,71
2238558,150,151,1,7,3,2,1,67,1157,81
2238562,150,151,1,7,3,2,1,85,2323,81
2238566,150,151,1,7,3,2,1,109,2239,71
2238570,150,151,1,7,3,2,1,129,26890,81
2238574,150,151,1,7,3,2,1,137,4133,71
2238578,150,151,1,7,3,2,1,158,26580,81
2238582,150,151,1,7,3,2,2,6,2136,21
2238586,150,151,1,7,3,2,2,18,2287,14
2238590,150,151,1,7,3,2,2,33,30419,14
2238594,150,151,1,7,3,2,2,41,30674,21
2238598,150,151,1,7,3,2,2,49,1101,21
2238602,150,151,1,7,3,2,2,61,30423,41
2238606,150,151,1,7,3,2,2,72,30209,14
2238610,150,151,1,7,3,2,2,82,2315,51
2238614,150,151,1,7,3,2,2,90,1146,21
2238618,150,151,1,7,3,2,2,108,2154,21
2238622,150,151,1,7,3,2,2,119,30210,51
2238626,150,151,1,7,3,2,2,125,2218,21
2238630,150,151,1,7,3,2,2,135,30104,14
2238634,150,151,1,7,3,2,2,142,27082,14
2238638,150,151,1,7,3,2,2,153,2132,51
2238642,150,151,1,7,3,2,2,168,30418,14
2238646,150,151,1,7,3,3,1,17,2119,21
2238650,150,151,1,7,3,3,1,33,30419,14
2238654,150,151,1,7,3,3,1,41,30674,21
2238658,150,151,1,7,3,3,1,49,1101,21
2238662,150,151,1,7,3,3,1,65,2138,21
2238666,150,151,1,7,3,3,1,81,30734,21
2238670,150,151,1,7,3,3,1,90,1146,21
2238674,150,151,1,7,3,3,1,112,29242,21
2238678,150,151,1,7,3,3,1,121,30723,41
2238421,150,151,1,3,1,1,2,142,27082,14
2238425,150,151,1,3,1,1,2,149,30698,21
2238429,150,151,1,3,1,1,2,157,30826,21
2238433,150,151,1,3,1,1,2,168,30418,14
2238437,150,151,1,7,3,1,1,15,30619,81
2238441,150,151,1,7,3,1,1,43,2330,81
2238445,150,151,1,7,3,1,1,64,2336,81
2238449,150,151,1,7,3,1,1,108,2154,21
2238453,150,151,1,7,3,1,1,131,2300,21
2238457,150,151,1,7,3,1,1,158,26580,81
2238461,150,151,1,7,3,1,2,7,2338,51
2238465,150,151,1,7,3,1,2,17,2119,21
2238469,150,151,1,7,3,1,2,22,2196,71
2238473,150,151,1,7,3,1,2,33,30419,14
2238477,150,151,1,7,3,1,2,40,30813,31
2238481,150,151,1,7,3,1,2,46,30085,21
2238485,150,151,1,7,3,1,2,55,30608,21
2238489,150,151,1,7,3,1,2,63,4173,51
2238493,150,151,1,7,3,1,2,72,30209,14
2238497,150,151,1,7,3,1,2,81,30734,21
2238501,150,151,1,7,3,1,2,88,28199,21
2238505,150,151,1,7,3,1,2,97,2325,21
2238509,150,151,1,7,3,1,2,109,2239,71
2238513,150,151,1,7,3,1,2,118,30604,14
2238517,150,151,1,7,3,1,2,123,30732,21
2238521,150,151,1,7,3,1,2,133,30735,21
2238525,150,151,1,7,3,1,2,138,30324,21
2238529,150,151,1,7,3,1,2,148,30607,14
2238533,150,151,1,7,3,1,2,156,30434,71
2238537,150,151,1,7,3,1,2,166,30886,21
2238541,150,151,1,7,3,2,1,9,30683,81
2238545,150,151,1,7,3,2,1,19,4066,31
2238549,150,151,1,7,3,2,1,38,30860,81
2238553,150,151,1,7,3,2,1,53,26840,81
2238557,150,151,1,7,3,2,1,64,2336,81
2238561,150,151,1,7,3,2,1,80,2316,71
2238565,150,151,1,7,3,2,1,104,30064,31
2238569,150,151,1,7,3,2,1,122,30614,81
2238573,150,151,1,7,3,2,1,134,30162,81
2238577,150,151,1,7,3,2,1,156,30434,71
2238581,150,151,1,7,3,2,1,167,30812,81
2238585,150,151,1,7,3,2,2,17,2119,21
2238589,150,151,1,7,3,2,2,32,30907,21
2238593,150,151,1,7,3,2,2,39,2245,14
2238597,150,151,1,7,3,2,2,46,30085,21
2238601,150,151,1,7,3,2,2,55,30608,21
2238605,150,151,1,7,3,2,2,68,30746,21
2238609,150,151,1,7,3,2,2,81,30734,21
2238613,150,151,1,7,3,2,2,88,28199,21
2238617,150,151,1,7,3,2,2,106,27577,51
2238621,150,151,1,7,3,2,2,118,30604,14
2238625,150,151,1,7,3,2,2,123,30732,21
2238629,150,151,1,7,3,2,2,133,30735,21
2238633,150,151,1,7,3,2,2,140,2213,41
2238637,150,151,1,7,3,2,2,152,30679,21
2238641,150,151,1,7,3,2,2,166,30886,21
2238645,150,151,1,7,3,3,1,11,26896,21
2238649,150,151,1,7,3,3,1,32,30907,21
2238653,150,151,1,7,3,3,1,39,2245,14
2238657,150,151,1,7,3,3,1,46,30085,21
2238661,150,151,1,7,3,3,1,61,30423,41
2238665,150,151,1,7,3,3,1,76,30208,14
2238669,150,151,1,7,3,3,1,88,28199,21
2238673,150,151,1,7,3,3,1,108,2154,21
2238677,150,151,1,7,3,3,1,120,1218,21
2238163,150,151,1,1,3,2,1,147,2162,71
2238167,150,151,1,1,3,2,1,167,30812,81
2238171,150,151,1,1,3,2,2,11,26896,21
2238175,150,151,1,1,3,2,2,29,1330,21
2238179,150,151,1,1,3,2,2,39,2245,14
2238183,150,151,1,1,3,2,2,45,30687,41
2238187,150,151,1,1,3,2,2,68,30746,21
2238191,150,151,1,1,3,2,2,76,30208,14
2238195,150,151,1,1,3,2,2,90,1146,21
2238199,150,151,1,1,3,2,2,100,30211,14
2238203,150,151,1,1,3,2,2,116,30695,21
2238207,150,151,1,1,3,2,2,133,30735,21
2238211,150,151,1,1,3,2,2,139,30849,21
2238215,150,151,1,1,3,2,2,145,30770,21
2238219,150,151,1,1,3,2,2,154,30807,21
2238223,150,151,1,1,3,2,2,166,30886,21
2238227,150,151,1,1,3,3,1,15,30795,81
2238231,150,151,1,1,3,3,1,38,30860,81
2238235,150,151,1,1,3,3,1,64,2336,81
2238239,150,151,1,1,3,3,1,103,30645,81
2238243,150,151,1,1,3,3,1,134,30162,81
2238247,150,151,1,1,3,3,1,167,30812,81
2238251,150,151,1,1,3,3,2,7,2338,51
2238255,150,151,1,1,3,3,2,22,2196,71
2238259,150,151,1,1,3,3,2,30,1273,71
2238263,150,151,1,1,3,3,2,39,2245,14
2238267,150,151,1,1,3,3,2,45,30687,41
2238271,150,151,1,1,3,3,2,54,26853,51
2238275,150,151,1,1,3,3,2,60,30661,21
2238279,150,151,1,1,3,3,2,70,30136,41
2238283,150,151,1,1,3,3,2,76,30208,14
2238287,150,151,1,1,3,3,2,82,2315,51
2238291,150,151,1,1,3,3,2,94,26891,14
2238295,150,151,1,1,3,3,2,100,30211,14
2238299,150,151,1,1,3,3,2,108,2154,21
2238303,150,151,1,1,3,3,2,116,30695,21
2238307,150,151,1,1,3,3,2,125,2218,21
2238311,150,151,1,1,3,3,2,136,30842,21
2238315,150,151,1,1,3,3,2,140,2213,41
2238319,150,151,1,1,3,3,2,145,30770,21
2238323,150,151,1,1,3,3,2,152,30679,21
2238327,150,151,1,1,3,3,2,159,30758,21
2238331,150,151,1,1,3,3,2,888,2127,21
2238335,150,151,1,3,1,1,1,43,2330,81
2238339,150,151,1,3,1,1,1,85,2323,81
2238343,150,151,1,3,1,1,1,122,30614,81
2238347,150,151,1,3,1,1,1,134,30162,81
2238351,150,151,1,3,1,1,1,162,30061,81
2238355,150,151,1,3,1,1,2,3,30884,21
2238359,150,151,1,3,1,1,2,16,1219,71
2238363,150,151,1,3,1,1,2,22,2196,71
2238367,150,151,1,3,1,1,2,29,1330,21
2238371,150,151,1,3,1,1,2,39,2245,14
2238375,150,151,1,3,1,1,2,46,30837,21
2238379,150,151,1,3,1,1,2,57,2332,14
2238383,150,151,1,3,1,1,2,66,2191,71
2238387,150,151,1,3,1,1,2,83,2309,21
2238391,150,151,1,3,1,1,2,91,204,71
2238395,150,151,1,3,1,1,2,96,26788,71
2238399,150,151,1,3,1,1,2,102,30046,21
2238403,150,151,1,3,1,1,2,110,2343,51
2238407,150,151,1,3,1,1,2,117,1357,41
2238411,150,151,1,3,1,1,2,121,30723,41
2238415,150,151,1,3,1,1,2,133,30735,21
2238419,150,151,1,3,1,1,2,139,30849,21
2238423,150,151,1,3,1,1,2,145,30897,21
2238427,150,151,1,3,1,1,2,153,2132,51
2238431,150,151,1,3,1,1,2,165,2185,71
2238435,150,151,1,7,3,1,1,9,30683,81
2238439,150,151,1,7,3,1,1,28,2292,81
2238443,150,151,1,7,3,1,1,53,26840,81
2238447,150,151,1,7,3,1,1,77,30219,81
2238451,150,151,1,7,3,1,1,122,30614,81
2238455,150,151,1,7,3,1,1,134,30162,81
2238459,150,151,1,7,3,1,1,167,30812,81
2238463,150,151,1,7,3,1,2,11,26896,21
2238467,150,151,1,7,3,1,2,19,4066,31
2238471,150,151,1,7,3,1,2,30,26517,71
2238475,150,151,1,7,3,1,2,37,1204,21
2238479,150,151,1,7,3,1,2,44,30879,21
2238483,150,151,1,7,3,1,2,52,30788,21
2238487,150,151,1,7,3,1,2,61,30423,41
2238491,150,151,1,7,3,1,2,68,30746,21
2238495,150,151,1,7,3,1,2,76,30208,14
2238499,150,151,1,7,3,1,2,83,2309,21
2238503,150,151,1,7,3,1,2,95,142,31
2238507,150,151,1,7,3,1,2,104,30064,31
