NUM,PERIODE,SES,SAL,KART,SAK,VOTNR,VOTERING,SETENR,PERSON,PARTI
1774087,142,144,1,2,1,2,2,34,2313,51
1774088,142,144,1,2,1,2,2,35,1112,21
1774089,142,144,1,2,1,2,2,37,1003,21
1774090,142,144,1,2,1,2,2,38,2152,41
1774091,142,144,1,2,1,2,2,40,1181,21
1774092,142,144,1,2,1,2,2,41,2331,51
1774093,142,144,1,2,1,2,2,43,1289,14
1774094,142,144,1,2,1,2,2,44,425,21
1774095,142,144,1,2,1,2,2,45,2250,51
1774096,142,144,1,2,1,2,2,49,1101,21
1774097,142,144,1,2,1,2,2,52,2216,31
1774098,142,144,1,2,1,2,2,55,2135,21
1774099,142,144,1,2,1,2,2,56,2332,14
1774100,142,144,1,2,1,2,2,58,2177,51
1774101,142,144,1,2,1,2,2,59,2337,31
1774102,142,144,1,2,1,2,2,67,1105,21
1774103,142,144,1,2,1,2,2,70,2111,21
1774104,142,144,1,2,1,2,2,74,1310,41
1774105,142,144,1,2,1,2,2,75,2142,21
1774106,142,144,1,2,1,2,2,77,1143,14
1774107,142,144,1,2,1,2,2,78,1180,21
1774108,142,144,1,2,1,2,2,81,2153,21
1774109,142,144,1,2,1,2,2,83,1037,21
1774110,142,144,1,2,1,2,2,84,2149,41
1774111,142,144,1,2,1,2,2,92,1146,21
1774112,142,144,1,2,1,2,2,94,1118,21
1774113,142,144,1,2,1,2,2,98,2325,21
1774114,142,144,1,2,1,2,2,104,4302,31
1774115,142,144,1,2,1,2,2,106,2154,21
1774116,142,144,1,2,1,2,2,107,1221,51
1774117,142,144,1,2,1,2,2,111,2189,51
1774118,142,144,1,2,1,2,2,114,1301,41
1774119,142,144,1,2,1,2,2,117,2298,14
1774120,142,144,1,2,1,2,2,118,621,21
1774121,142,144,1,2,1,2,2,119,1024,51
1774122,142,144,1,2,1,2,2,120,2141,41
1774123,142,144,1,2,1,2,2,121,1145,21
1774124,142,144,1,2,1,2,2,123,2218,21
1774125,142,144,1,2,1,2,2,124,2299,21
1774126,142,144,1,2,1,2,2,126,2329,51
1774127,142,144,1,2,1,2,2,127,2125,21
1774128,142,144,1,2,1,2,2,130,2321,21
1774129,142,144,1,2,1,2,2,131,4131,51
1774130,142,144,1,2,1,2,2,133,2146,41
1774131,142,144,1,2,1,2,2,136,382,41
1774132,142,144,1,2,1,2,2,137,1251,21
1774133,142,144,1,2,1,2,2,138,2312,51
1774134,142,144,1,2,1,2,2,139,4088,21
1774135,142,144,1,2,1,2,2,142,4118,21
1774136,142,144,1,2,1,2,2,146,2151,21
1774137,142,144,1,2,1,2,2,148,1216,21
1774138,142,144,1,2,1,2,2,154,1320,21
1774139,142,144,1,2,1,2,2,156,1023,21
1774140,142,144,1,2,1,2,2,164,2110,21
1774141,142,144,1,2,1,2,2,888,2112,21
1774142,142,144,1,2,1,3,1,3,2302,81
1774143,142,144,1,2,1,3,1,7,1134,81
1774144,142,144,1,2,1,3,1,17,2288,81
1774145,142,144,1,2,1,3,1,19,1219,71
1774146,142,144,1,2,1,3,1,22,2286,31
1774147,142,144,1,2,1,3,1,26,2292,81
1774148,142,144,1,2,1,3,1,27,1273,71
1774149,142,144,1,2,1,3,1,39,2330,81
1774150,142,144,1,2,1,3,1,42,2126,71
1774151,142,144,1,2,1,3,1,46,676,81
1774152,142,144,1,2,1,3,1,48,2157,71
1774153,142,144,1,2,1,3,1,52,2216,31
1774154,142,144,1,2,1,3,1,53,4084,71
1774155,142,144,1,2,1,3,1,59,2337,31
1774156,142,144,1,2,1,3,1,62,1157,81
1774157,142,144,1,2,1,3,1,64,2191,71
1774158,142,144,1,2,1,3,1,69,2336,81
1774159,142,144,1,2,1,3,1,72,2315,51
1774160,142,144,1,2,1,3,1,87,2323,81
1774161,142,144,1,2,1,3,1,90,204,71
1774162,142,144,1,2,1,3,1,93,702,71
1774163,142,144,1,2,1,3,1,99,2301,71
1774164,142,144,1,2,1,3,1,102,357,71
1774165,142,144,1,2,1,3,1,104,4302,31
1774166,142,144,1,2,1,3,1,108,1152,81
1774167,142,144,1,2,1,3,1,109,2239,71
1774168,142,144,1,2,1,3,1,115,2328,71
1774169,142,144,1,2,1,3,1,125,1102,81
1774170,142,144,1,2,1,3,1,134,1139,71
1774171,142,144,1,2,1,3,1,140,2333,81
1774172,142,144,1,2,1,3,1,144,2318,81
1774173,142,144,1,2,1,3,1,150,1033,71
1774174,142,144,1,2,1,3,1,152,26580,81
1774175,142,144,1,2,1,3,1,157,26581,81
1774176,142,144,1,2,1,3,1,160,1124,81
1774177,142,144,1,2,1,3,1,162,1144,71
1774178,142,144,1,2,1,3,2,2,2297,51
1774179,142,144,1,2,1,3,2,5,2320,51
1774180,142,144,1,2,1,3,2,6,1001,21
1774181,142,144,1,2,1,3,2,9,2338,51
1774182,142,144,1,2,1,3,2,10,141,21
1774183,142,144,1,2,1,3,2,13,2119,21
1774184,142,144,1,2,1,3,2,15,2106,21
1774185,142,144,1,2,1,3,2,16,2340,51
1774186,142,144,1,2,1,3,2,18,2145,21
1774187,142,144,1,2,1,3,2,20,2287,14
1774188,142,144,1,2,1,3,2,21,2285,21
1774189,142,144,1,2,1,3,2,23,2339,41
1774190,142,144,1,2,1,3,2,25,4071,21
