NUM,PERIODE,SES,SAL,KART,SAK,VOTNR,VOTERING,SETENR,PERSON,PARTI
335322,130,132,1,8,2,1,1,2,NULL,71
335323,130,132,1,8,2,1,1,5,NULL,71
335324,130,132,1,8,2,1,1,8,NULL,71
335325,130,132,1,8,2,1,1,10,NULL,71
335326,130,132,1,8,2,1,1,12,NULL,71
335327,130,132,1,8,2,1,1,17,NULL,71
335328,130,132,1,8,2,1,1,31,NULL,71
335329,130,132,1,8,2,1,1,35,NULL,71
335330,130,132,1,8,2,1,1,42,NULL,71
335331,130,132,1,8,2,1,1,44,NULL,71
335332,130,132,1,8,2,1,1,49,NULL,71
335333,130,132,1,8,2,1,1,53,NULL,71
335334,130,132,1,8,2,1,1,55,NULL,81
335335,130,132,1,8,2,1,1,57,NULL,71
335336,130,132,1,8,2,1,1,60,NULL,71
335337,130,132,1,8,2,1,1,87,NULL,71
335338,130,132,1,8,2,1,1,91,NULL,71
335339,130,132,1,8,2,1,1,98,NULL,81
335340,130,132,1,8,2,1,1,99,NULL,71
335341,130,132,1,8,2,1,1,100,NULL,71
335342,130,132,1,8,2,1,1,103,NULL,71
335343,130,132,1,8,2,1,1,105,NULL,71
335344,130,132,1,8,2,1,1,109,NULL,71
335345,130,132,1,8,2,1,1,116,NULL,71
335346,130,132,1,8,2,1,1,125,NULL,71
335347,130,132,1,8,2,1,1,130,NULL,71
335348,130,132,1,8,2,1,1,134,NULL,71
335349,130,132,1,8,2,1,1,136,NULL,71
335350,130,132,1,8,2,1,1,140,NULL,71
335351,130,132,1,8,2,1,1,142,NULL,51
335352,130,132,1,8,2,1,1,143,NULL,71
335353,130,132,1,8,2,1,1,147,NULL,71
335354,130,132,1,8,2,1,1,153,NULL,71
335355,130,132,1,8,2,1,1,156,NULL,71
335356,130,132,1,8,2,1,1,888,595,71
335357,130,132,1,8,2,1,2,1,NULL,21
335358,130,132,1,8,2,1,2,4,NULL,51
335359,130,132,1,8,2,1,2,6,NULL,21
335360,130,132,1,8,2,1,2,9,NULL,21
335361,130,132,1,8,2,1,2,13,NULL,21
335362,130,132,1,8,2,1,2,15,NULL,21
335363,130,132,1,8,2,1,2,16,NULL,41
335364,130,132,1,8,2,1,2,21,NULL,21
335365,130,132,1,8,2,1,2,22,NULL,21
335366,130,132,1,8,2,1,2,24,NULL,21
335367,130,132,1,8,2,1,2,26,NULL,21
335368,130,132,1,8,2,1,2,27,NULL,41
