NUM,PERIODE,SES,SAL,KART,SAK,VOTNR,VOTERING,SETENR,PERSON,PARTI
1899934,146,146,1,6,1,1,1,1,30220,71
1899935,146,146,1,6,1,1,1,4,2302,81
1899936,146,146,1,6,1,1,1,5,1138,51
1899937,146,146,1,6,1,1,1,6,4137,71
1899938,146,146,1,6,1,1,1,8,2338,51
1899939,146,146,1,6,1,1,1,9,30151,71
1899940,146,146,1,6,1,1,1,10,2196,71
1899941,146,146,1,6,1,1,1,12,1219,71
1899942,146,146,1,6,1,1,1,16,30417,71
1899943,146,146,1,6,1,1,1,17,26981,51
1899944,146,146,1,6,1,1,1,18,4067,81
1899945,146,146,1,6,1,1,1,22,30420,81
1899946,146,146,1,6,1,1,1,24,26765,71
1899947,146,146,1,6,1,1,1,26,1273,71
1899948,146,146,1,6,1,1,1,27,2292,81
1899949,146,146,1,6,1,1,1,31,4072,51
1899950,146,146,1,6,1,1,1,39,26819,71
1899951,146,146,1,6,1,1,1,40,2330,81
1899952,146,146,1,6,1,1,1,43,2331,51
1899953,146,146,1,6,1,1,1,44,2157,71
1899954,146,146,1,6,1,1,1,46,27243,81
1899955,146,146,1,6,1,1,1,51,26840,81
1899956,146,146,1,6,1,1,1,52,2156,51
1899957,146,146,1,6,1,1,1,53,26849,71
1899958,146,146,1,6,1,1,1,58,30215,51
1899959,146,146,1,6,1,1,1,63,2191,71
1899960,146,146,1,6,1,1,1,65,2184,51
1899961,146,146,1,6,1,1,1,69,2336,81
1899962,146,146,1,6,1,1,1,73,2317,81
1899963,146,146,1,6,1,1,1,74,2316,71
1899964,146,146,1,6,1,1,1,76,2315,51
1899965,146,146,1,6,1,1,1,77,2335,238
1899966,146,146,1,6,1,1,1,81,30219,81
1899967,146,146,1,6,1,1,1,82,4093,71
1899968,146,146,1,6,1,1,1,85,27163,71
1899969,146,146,1,6,1,1,1,90,2301,71
1899970,146,146,1,6,1,1,1,93,30213,71
1899971,146,146,1,6,1,1,1,94,269,81
1899972,146,146,1,6,1,1,1,96,30207,71
1899973,146,146,1,6,1,1,1,99,2322,51
1899974,146,146,1,6,1,1,1,100,2311,81
1899975,146,146,1,6,1,1,1,101,30064,31
1899976,146,146,1,6,1,1,1,102,26788,71
1899977,146,146,1,6,1,1,1,104,26941,71
1899978,146,146,1,6,1,1,1,107,30210,51
1899979,146,146,1,6,1,1,1,113,1345,81
1899980,146,146,1,6,1,1,1,119,2183,51
1899981,146,146,1,6,1,1,1,120,2294,71
1899982,146,146,1,6,1,1,1,124,4125,71
1899983,146,146,1,6,1,1,1,127,2329,51
1899984,146,146,1,6,1,1,1,129,4134,71
1899985,146,146,1,6,1,1,1,131,2290,81
1899986,146,146,1,6,1,1,1,132,4131,51
1899987,146,146,1,6,1,1,1,145,2132,51
1899988,146,146,1,6,1,1,1,152,1342,81
1899989,146,146,1,6,1,1,1,157,2284,81
1899990,146,146,1,6,1,1,1,159,2185,71
1899991,146,146,1,6,1,1,1,164,30441,71
1899992,146,146,1,6,1,1,1,165,27083,81
1899993,146,146,1,6,1,1,2,3,2098,21
1899994,146,146,1,6,1,1,2,7,2136,21
1899995,146,146,1,6,1,1,2,11,2119,21
1899996,146,146,1,6,1,1,2,14,2287,14
1899997,146,146,1,6,1,1,2,15,2145,21
1899998,146,146,1,6,1,1,2,19,2106,21
1899999,146,146,1,6,1,1,2,21,30425,14
1900000,146,146,1,6,1,1,2,23,4299,41
1900001,146,146,1,6,1,1,2,25,2127,21
1900002,146,146,1,6,1,1,2,28,1330,21
1900003,146,146,1,6,1,1,2,29,30419,14
1900004,146,146,1,6,1,1,2,32,1025,21
1900005,146,146,1,6,1,1,2,36,1112,21
1900006,146,146,1,6,1,1,2,38,1289,14
1900007,146,146,1,6,1,1,2,41,27136,21
1900008,146,146,1,6,1,1,2,42,2152,41
1900009,146,146,1,6,1,1,2,54,2135,21
1900010,146,146,1,6,1,1,2,59,30423,41
1900011,146,146,1,6,1,1,2,62,2138,21
1900012,146,146,1,6,1,1,2,67,30209,14
1900013,146,146,1,6,1,1,2,70,2107,41
1900014,146,146,1,6,1,1,2,75,2308,21
1900015,146,146,1,6,1,1,2,78,2101,41
1900016,146,146,1,6,1,1,2,79,30429,21
1900017,146,146,1,6,1,1,2,80,30208,14
