NUM,PERIODE,SES,SAL,KART,SAK,VOTNR,VOTERING,SETENR,PERSON,PARTI
32746,122,125,1,15,2,1,1,3,236,71
32747,122,125,1,15,2,1,1,6,2002,71
32748,122,125,1,15,2,1,1,11,39,71
32749,122,125,1,15,2,1,1,13,637,71
32750,122,125,1,15,2,1,1,15,416,71
32751,122,125,1,15,2,1,1,17,502,71
32752,122,125,1,15,2,1,1,21,672,71
32753,122,125,1,15,2,1,1,24,754,71
32754,122,125,1,15,2,1,1,29,495,71
32755,122,125,1,15,2,1,1,36,174,71
32756,122,125,1,15,2,1,1,40,356,71
32757,122,125,1,15,2,1,1,43,830,71
32758,122,125,1,15,2,1,1,56,468,71
32759,122,125,1,15,2,1,1,61,789,71
32760,122,125,1,15,2,1,1,66,458,71
32761,122,125,1,15,2,1,1,71,795,71
32762,122,125,1,15,2,1,1,80,485,71
32763,122,125,1,15,2,1,1,84,871,71
32764,122,125,1,15,2,1,1,86,503,71
32765,122,125,1,15,2,1,1,88,133,71
32766,122,125,1,15,2,1,1,91,470,71
32767,122,125,1,15,2,1,1,93,204,71
32768,122,125,1,15,2,1,1,96,656,71
32769,122,125,1,15,2,1,1,99,523,71
32770,122,125,1,15,2,1,1,102,71,71
32771,122,125,1,15,2,1,1,106,527,71
32772,122,125,1,15,2,1,1,120,595,71
32773,122,125,1,15,2,1,1,124,292,71
32774,122,125,1,15,2,1,1,132,148,71
32775,122,125,1,15,2,1,1,137,689,71
32776,122,125,1,15,2,1,1,142,838,71
32777,122,125,1,15,2,1,1,147,726,71
32778,122,125,1,15,2,1,1,154,22,71
32779,122,125,1,15,2,1,1,888,757,71
32780,122,125,1,15,2,1,2,1,184,21
32781,122,125,1,15,2,1,2,2,853,51
32782,122,125,1,15,2,1,2,4,507,21
32783,122,125,1,15,2,1,2,5,482,21
32784,122,125,1,15,2,1,2,7,862,51
32785,122,125,1,15,2,1,2,8,1,21
32786,122,125,1,15,2,1,2,10,834,21
32787,122,125,1,15,2,1,2,12,264,21
32788,122,125,1,15,2,1,2,14,257,21
32789,122,125,1,15,2,1,2,16,557,21
32790,122,125,1,15,2,1,2,18,365,51
32791,122,125,1,15,2,1,2,19,25,41
32792,122,125,1,15,2,1,2,20,353,21
32793,122,125,1,15,2,1,2,22,252,21
32794,122,125,1,15,2,1,2,23,884,21
32795,122,125,1,15,2,1,2,25,884,21
32796,122,125,1,15,2,1,2,26,806,51
32797,122,125,1,15,2,1,2,28,831,21
32798,122,125,1,15,2,1,2,30,634,21
32799,122,125,1,15,2,1,2,31,212,21
32800,122,125,1,15,2,1,2,32,649,21
32801,122,125,1,15,2,1,2,33,395,21
32802,122,125,1,15,2,1,2,34,459,41
32803,122,125,1,15,2,1,2,35,80,21
32804,122,125,1,15,2,1,2,37,2003,21
32805,122,125,1,15,2,1,2,38,665,21
32806,122,125,1,15,2,1,2,41,2033,51
32807,122,125,1,15,2,1,2,42,821,21
32808,122,125,1,15,2,1,2,44,341,21
32809,122,125,1,15,2,1,2,47,205,21
32810,122,125,1,15,2,1,2,48,314,41
32811,122,125,1,15,2,1,2,49,734,71
