2009-12-08,9643, 26,2,Vo t e r i n g :Komiteens innstilling ble enstemmig bifalt.
2009-12-08,9656, 26,3,Vo t e r i n g :Komiteens innstilling ble enstemmig bifalt.
2009-12-08,9664, 26,4,Vo t e r i n g :Komiteens innstilling ble enstemmig bifalt.
2009-12-08,9742, 26,5,Vo t e r i n g :Komiteens innstilling ble enstemmig bifalt.
2009-12-08,9747, 26,5,Lovens overskrift og loven i sin helhet ble enstemmigbifalt.
2009-12-08,9909, 26,6,Vo t e r i n g :Komiteens innstilling ble enstemmig bifalt.
2009-12-08,9914, 26,6,Lovens overskrift og loven i sin helhet ble enstemmigbifalt.
2009-12-08,9941, 26,7,Vo t e r i n g :Komiteens innstilling ble enstemmig bifalt.
2009-12-08,9946, 26,7,Lovens overskrift og loven i sin helhet ble enstemmigbifalt.
2009-12-08,12504, 26,11,"2. Komiteens innstilling under I, III og IV ble enstemmigbifalt."
2009-12-08,12509, 26,11,Lovens overskrift og loven i sin helhet ble enstemmigbifalt.
2009-12-08,12594, 26,12,Vo t e r i n g :Komiteens innstilling ble enstemmig bifalt.
2009-12-08,12599, 26,12,Lovens overskrift og loven i sin helhet ble enstemmigbifalt.
2009-12-08,12609, 26,13,Vo t e r i n g :Komiteens innstilling ble enstemmig bifalt.
2009-12-09,11128, 27,1,Vo t e r i n g :Komiteens innstilling ble enstemmig bifalt.
2009-12-09,11370, 27,2,Vo t e r i n g :Komiteens innstilling ble enstemmig bifalt.
2009-12-09,11397, 27,3,Vo t e r i n g :Komiteens innstilling ble enstemmig bifalt.
2009-12-09,11419, 27,4,Vo t e r i n g :Komiteens innstilling ble enstemmig bifalt.
2009-12-09,13249, 27,6,Vo t e r i n g :Komiteens innstilling ble enstemmig bifalt.
2009-12-09,13383, 27,7,Vo t e r i n g :Komiteens innstilling ble enstemmig bifalt.
2009-12-09,13653, 27,8,1. Komiteens innstilling til de øvrige kapitler under utgif-ter og inntekter ble enstemmig bifalt.
2009-12-10,8426, 28,1,Vo t e r i n g :Presidentskapets innstilling ble enstemmig bifalt.
2009-12-10,9578, 28,3,Vo t e r i n g :Komiteens innstilling ble enstemmig bifalt.
2009-12-10,9618, 28,4,Vo t e r i n g :Komiteens innstilling ble enstemmig bifalt.
2009-12-10,9662, 28,5,Vo t e r i n g :Komiteens innstilling ble enstemmig bifalt.
2009-12-10,9850, 28,10,Vo t e r i n g :Komiteens innstilling ble enstemmig bifalt.
2009-12-11,5893, 29,2,Vo t e r i n g :Komiteens innstilling ble enstemmig bifalt.
2009-12-11,5978, 29,3,Vo t e r i n g :Komiteens innstilling ble enstemmig bifalt.
2009-12-11,6028, 29,4,Vo t e r i n g :Komiteens innstilling ble enstemmig bifalt.
2009-12-11,6033, 29,4,Lovens overskrift og loven i sin helhet ble enstemmigbifalt.
2009-12-11,6210, 29,5,Vo t e r i n g :Komiteens innstilling ble enstemmig vedtatt.
2009-12-11,6277, 29,6,Vo t e r i n g :Komiteens innstilling ble enstemmig bifalt.
2009-12-11,6282, 29,6,Lovens overskrift og loven i sin helhet ble enstemmigbifalt.
2009-12-11,6520, 29,7,Vo t e r i n g :Komiteens innstilling ble enstemmig bifalt.
2009-12-11,6525, 29,7,Lovens overskrift og loven i sin helhet ble enstemmigbifalt.
2009-12-11,6660, 29,8,Vo t e r i n g :Komiteens innstilling ble enstemmig bifalt.
2009-12-11,6665, 29,8,Lovens overskrift og loven i sin helhet ble enstemmigbifalt.
2009-12-14,6568, 30,1,Vo t e r i n g :Komiteens innstilling ble enstemmig bifalt.
2009-12-14,6598, 30,2,Vo t e r i n g :Komiteens innstilling ble enstemmig bifalt.
2009-12-14,6622, 30,3,Vo t e r i n g :Komiteens innstilling ble enstemmig bifalt.
2009-12-14,6643, 30,4,Vo t e r i n g :Komiteens innstilling ble enstemmig bifalt.
2009-12-14,6677, 30,5,Vo t e r i n g :Komiteens innstilling ble enstemmig bifalt.
2009-12-14,8520, 30,7,Vo t e r i n g :Komiteens innstilling ble enstemmig bifalt.
2009-12-14,8633, 30,8,Vo t e r i n g :Komiteens innstilling ble enstemmig bifalt.
2009-12-14,8644, 30,9,Vo t e r i n g :Komiteens innstilling ble enstemmig bifalt.
2009-12-14,8651, 30,10,Vo t e r i n g :Komiteens innstilling ble enstemmig bifalt.
2009-12-15,11433, 31,2,Vo t e r i n g :Komiteens innstilling ble enstemmig bifalt.
2009-12-15,11598, 31,3,Vo t e r i n g :Komiteens innstilling ble enstemmig bifalt.
2009-12-15,11684, 31,4,Vo t e r i n g :Komiteens innstilling ble enstemmig bifalt.
2009-12-15,11693, 31,5,Vo t e r i n g :Komiteens innstilling ble enstemmig bifalt.
2009-12-15,12602, 31,6,Vo t e r i n g :Komiteens innstilling ble enstemmig bifalt.
2009-12-15,12610, 31,7,Vo t e r i n g :Komiteens innstilling ble enstemmig bifalt.
2009-12-15,12618, 31,8,Vo t e r i n g :Komiteens innstilling ble enstemmig bifalt.
2009-12-15,12674, 31,9,Vo t e r i n g :Komiteens innstilling ble enstemmig bifalt.
2009-12-15,12748, 31,10,Vo t e r i n g :Komiteens innstilling ble enstemmig bifalt.
2009-12-17,2048, 33,1,Vo t e r i n g :Komiteens innstilling ble enstemmig bifalt.
2009-12-17,2090, 33,2,Vo t e r i n g :Komiteens innstilling ble enstemmig bifalt.
2010-01-07,2643, 35,1,Vo t e r i n g :Komiteens innstilling ble enstemmig bifalt.
2010-01-07,2649, 35,2,Vo t e r i n g :Komiteens innstilling ble enstemmig bifalt.
2010-01-12,1113, 36,1,Vo t e r i n g :Komiteens innstilling ble enstemmig bifalt.
2010-01-12,1120, 36,2,Vo t e r i n g :Komiteens innstilling ble enstemmig bifalt.
2010-01-12,1149, 36,3,Vo t e r i n g :Komiteens innstilling ble enstemmig bifalt.
2010-01-12,1156, 36,4,Vo t e r i n g :Komiteens innstilling ble enstemmig bifalt.
2010-01-12,1163, 36,5,Vo t e r i n g :Komiteens innstilling ble enstemmig bifalt.
2010-01-12,1170, 36,6,Vo t e r i n g :Komiteens innstilling ble enstemmig bifalt.
2010-01-12,1177, 36,7,Vo t e r i n g :Komiteens innstilling ble enstemmig bifalt.
2010-01-12,1184, 36,8,Vo t e r i n g :Komiteens innstilling ble enstemmig bifalt.
2010-01-14,1958, 38,1,Vo t e r i n g :Komiteens innstilling ble enstemmig bifalt.
2010-02-02,4123, 41,1,Vo t e r i n g :Komiteens innstilling ble enstemmig bifalt.
2010-02-04,3780, 43,1,Vo t e r i n g :Komiteens innstilling ble enstemmig bifalt.
2010-02-09,1733, 44,1,Vo t e r i n g :Komiteens innstilling ble enstemmig bifalt.
2010-02-11,6476, 46,3,"Forslaget fra Arbeiderpartiet, Sosialistisk Venstrepartiog Senterpartiet ble enstemmig vedtatt."
2010-02-16,2803, 47,1,Vo t e r i n g :Komiteens innstilling ble enstemmig bifalt.
2010-02-16,2880, 47,2,Vo t e r i n g :Komiteens innstilling ble enstemmig bifalt.
2010-02-16,2885, 47,2,Lovens overskrift og loven i sin helhet ble enstemmigbifalt.
2010-02-16,2901, 47,4,Vo t e r i n g :Komiteens innstilling ble enstemmig bifalt.
2010-02-18,7712, 49,2,Vo t e r i n g :Komiteens innstilling ble enstemmig bifalt.
2010-02-18,7760, 49,4,Vo t e r i n g :Komiteens innstilling ble enstemmig bifalt.
2010-02-18,7768, 49,5,Vo t e r i n g :Komiteens innstilling ble enstemmig bifalt.
2010-03-02,9664, 50,1,Vo t e r i n g :Komiteens innstilling ble enstemmig bifalt.
2010-03-02,9671, 50,2,Vo t e r i n g :Komiteens innstilling ble enstemmig bifalt.
2010-03-02,9727, 50,4,Vo t e r i n g :Komiteens innstilling ble enstemmig bifalt.
2010-03-02,9806, 50,5,Vo t e r i n g :Komiteens innstilling ble enstemmig bifalt.
2010-03-02,9867, 50,6,Vo t e r i n g :Komiteens innstilling ble enstemmig bifalt.
2010-03-02,9938, 50,7,Vo t e r i n g :Komiteens innstilling ble enstemmig bifalt.
2010-03-02,9960, 50,8,Vo t e r i n g :Komiteens innstilling ble enstemmig bifalt.
2010-03-04,6684, 52,1,Vo t e r i n g :Komiteens innstilling ble enstemmig bifalt.
2010-03-04,6694, 52,2,Vo t e r i n g :Komiteens innstilling ble enstemmig bifalt.
2010-03-04,6724, 52,3,Vo t e r i n g :Komiteens innstilling ble enstemmig bifalt.
2010-03-04,6775, 52,4,Vo t e r i n g :Komiteens innstilling ble enstemmig bifalt.
2010-03-04,8259, 52,6,Komiteens innstilling til kapittel 1 samt kapitlene 3–13ble enstemmig bifalt.
2010-03-04,8264, 52,6,Lovens overskrift og loven i sin helhet ble enstemmigbifalt.
2010-03-04,9743, 52,7,Vo t e r i n g :Komiteens innstilling ble enstemmig bifalt.
2010-03-04,9748, 52,7,Lovens overskrift og loven i sin helhet ble enstemmigbifalt.
2010-03-04,10911, 52,8,Vo t e r i n g :Komiteens innstilling ble enstemmig bifalt.
2010-03-04,10916, 52,8,Lovens overskrift og loven i sin helhet ble enstemmigbifalt.
2010-03-05,3271, 53,2,Vo t e r i n g :Komiteens innstilling ble enstemmig bifalt.
2010-03-05,3279, 53,3,Vo t e r i n g :Komiteens innstilling ble enstemmig bifalt.
2010-03-05,3286, 53,4,Vo t e r i n g :Komiteens innstilling ble enstemmig bifalt.
2010-03-05,3487, 53,6,Vo t e r i n g :Komiteens innstilling ble enstemmig bifalt.
2010-03-05,3575, 53,8,Vo t e r i n g :Komiteens innstilling ble enstemmig bifalt.
2010-03-09,9639, 54,1,Vo t e r i n g :Komiteens innstilling ble enstemmig bifalt.
2010-03-09,9644, 54,1,Lovens overskrift og loven i sin helhet ble enstemmigbifalt.
2010-03-09,9756, 54,2,Vo t e r i n g :Komiteens innstilling ble enstemmig bifalt.
2010-03-09,9761, 54,2,Lovens overskrift og loven i sin helhet ble enstemmigbifalt.
2010-03-09,9921, 54,3,Vo t e r i n g :Komiteens innstilling ble enstemmig bifalt.
2010-03-09,9928, 54,4,Vo t e r i n g :Komiteens innstilling ble enstemmig bifalt.
2010-03-09,9938, 54,5,Vo t e r i n g :Komiteens innstilling ble enstemmig bifalt.
2010-03-09,9945, 54,6,Vo t e r i n g :Komiteens innstilling ble enstemmig bifalt.
2010-03-09,9946, 54,6,Komiteens innstilling ble enstemmig bifalt.Presidenten:Sak nr. 7 er allerede vedtatt oversendt til
2010-03-09,10010, 54,11,Vo t e r i n g :Komiteens innstilling ble enstemmig bifalt.
2010-03-11,10710, 56,1,Vo t e r i n g :Presidentskapets innstilling ble enstemmig bifalt.
2010-03-11,11203, 56,2,kapittel 3 samt kapitlene 4 til og med 12 ble enstemmigbifalt.
2010-03-11,11208, 56,2,Lovens overskrift og loven i sin helhet ble enstemmigbifalt.
2010-03-11,11280, 56,5,Vo t e r i n g :Komiteens innstilling ble enstemmig bifalt.
2010-03-18,2665, 58,1,Vo t e r i n g :Komiteens innstilling ble enstemmig bifalt.
2010-03-18,2758, 58,3,Vo t e r i n g :Komiteens innstilling ble enstemmig bifalt.
2010-03-19,6389, 59,4,Vo t e r i n g :Komiteens innstilling ble enstemmig bifalt.
2010-03-19,6503, 59,6,Vo t e r i n g :Komiteens innstilling under I ble enstemmig bifalt.
2010-03-19,6536, 59,6,Vo t e r i n g :Komiteens innstilling ble enstemmig bifalt.
2010-03-19,6541, 59,6,Lovens overskrift og loven i sin helhet ble enstemmigbifalt.
2010-03-19,6570, 59,7,Vo t e r i n g :Komiteens innstilling ble enstemmig bifalt.
2010-03-19,6575, 59,7,Lovens overskrift og loven i sin helhet ble enstemmigbifalt.
2010-03-22,5259, 60,1,Vo t e r i n g :Komiteens innstilling ble enstemmig bifalt.
2010-03-22,5351, 60,2,Vo t e r i n g :Komiteens innstilling ble enstemmig bifalt.
2010-03-22,5393, 60,3,Vo t e r i n g :Komiteens innstilling ble enstemmig bifalt.
2010-03-22,5438, 60,4,Vo t e r i n g :Komiteens innstilling ble enstemmig bifalt.
2010-03-22,5475, 60,4,Vo t e r i n g :Komiteens innstilling ble enstemmig bifalt.
2010-03-22,5480, 60,4,Lovens overskrift og loven i sin helhet ble enstemmigbifalt.
2010-03-23,9292, 61,2,Vo t e r i n g :Komiteens innstilling ble enstemmig bifalt.
2010-03-23,9297, 61,2,Lovens overskrift og loven i sin helhet ble enstemmigbifalt.
2010-03-23,9336, 61,3,Vo t e r i n g :Komiteens innstilling ble enstemmig bifalt.
2010-03-23,9396, 61,4,Vo t e r i n g :Komiteens innstilling ble enstemmig bifalt.
2010-03-25,9660, 63,1,Vo t e r i n g :Komiteens innstilling ble enstemmig bifalt.
2010-03-25,9667, 63,2,Vo t e r i n g :Komiteens innstilling ble enstemmig bifalt.
2010-03-25,9676, 63,3,Vo t e r i n g :Komiteens innstilling ble enstemmig bifalt.
2010-03-25,9702, 63,5,Vo t e r i n g :Komiteens innstilling ble enstemmig bifalt.
2010-03-25,9742, 63,11,Vo t e r i n g :Komiteens innstilling ble enstemmig bifalt.
2010-03-26,3380, 64,3,Vo t e r i n g :Komiteens innstilling ble enstemmig bifalt.
2010-03-26,3392, 64,4,Vo t e r i n g :Komiteens innstilling ble enstemmig bifalt.
2010-04-19,5575, 67,1,Vo t e r i n g :Komiteens innstilling ble enstemmig bifalt.
2010-04-19,5582, 67,2,Vo t e r i n g :Komiteens innstilling ble enstemmig bifalt.
2010-04-19,5589, 67,3,Vo t e r i n g :Komiteens innstilling ble enstemmig bifalt.
2010-04-19,5713, 67,6,Vo t e r i n g :Komiteens innstilling ble enstemmig bifalt.
2010-04-19,5738, 67,7,Vo t e r i n g :Komiteens innstilling ble enstemmig bifalt.
2010-04-20,3704, 68,1,Vo t e r i n g :Komiteens innstilling ble enstemmig bifalt.
2010-04-20,3709, 68,1,Lovens overskrift og loven i sin helhet ble enstemmigbifalt.
2010-04-20,3720, 68,2,Vo t e r i n g :Komiteens innstilling ble enstemmig bifalt.
2010-04-20,3788, 68,3,Vo t e r i n g :Komiteens innstilling ble enstemmig bifalt.
2010-04-27,8001, 70,1,Vo t e r i n g :Komiteens innstilling ble enstemmig bifalt.
2010-04-27,8056, 70,2,Vo t e r i n g :Komiteens innstilling ble enstemmig bifalt.
2010-04-29,5238, 72,1,Vo t e r i n g :Komiteens innstilling ble enstemmig bifalt.
2010-04-29,5243, 72,1,Lovens overskrift og loven i sin helhet ble enstemmigbifalt.
2010-04-29,5362, 72,5,Vo t e r i n g :Komiteens innstilling ble enstemmig bifalt.
2010-05-06,5440, 77,2,Vo t e r i n g :Komiteens innstilling ble enstemmig bifalt.
2010-05-06,5501, 77,3,Vo t e r i n g :Komiteens innstilling ble enstemmig bifalt.
2010-05-10,5769, 78,1,Vo t e r i n g :Komiteens innstilling ble enstemmig bifalt.
2010-05-10,6622, 78,6,Komiteens innstilling til II § 17 første og femte leddsamt III ble enstemmig bifalt.
2010-05-10,6633, 78,6,Lovens overskrift og loven i sin helhet ble enstemmigbifalt.
2010-05-11,9962, 79,1,Komiteens innstilling – med den foretatte rettelse – bleenstemmig bifalt.
2010-05-11,9967, 79,1,Lovens overskrift og loven i sin helhet ble enstemmigbifalt.
2010-05-25,5190, 81,4,Vo t e r i n g :Komiteens innstilling ble enstemmig bifalt.
2010-05-25,5804, 81,5,Vo t e r i n g :Komiteens innstilling ble enstemmig bifalt.
2010-05-25,5830, 81,5,Vo t e r i n g :Komiteens innstilling ble enstemmig bifalt.
2010-05-25,5835, 81,5,Lovens overskrift og loven i sin helhet ble enstemmigbifalt.
2010-05-25,5845, 81,6,Vo t e r i n g :Komiteens innstilling ble enstemmig bifalt.
2010-05-25,5853, 81,7,Vo t e r i n g :Komiteens innstilling ble enstemmig bifalt.
2010-05-25,5862, 81,8,Vo t e r i n g :Komiteens innstilling ble enstemmig bifalt.
2010-05-25,5921, 81,9,Vo t e r i n g :Komiteens innstilling ble enstemmig bifalt.
2010-05-25,5926, 81,9,Lovens overskrift og loven i sin helhet ble enstemmigbifalt.
2010-05-25,5935, 81,10,Vo t e r i n g :Komiteens innstilling ble enstemmig bifalt.
2010-05-25,5957, 81,11,Vo t e r i n g :Komiteens innstilling ble enstemmig bifalt.
2010-05-25,5964, 81,12,Vo t e r i n g :Komiteens innstilling ble enstemmig bifalt.
2010-05-27,1714, 83,3,Vo t e r i n g :Komiteens innstilling ble enstemmig bifalt med 143
2010-05-27,1797, 83,4,Vo t e r i n g :Komiteens innstilling ble enstemmig bifalt.
2010-05-27,6304, 83,8,"Komiteens innstilling til resten av I og hele II, III ogIV ble enstemmig bifalt."
2010-05-27,6309, 83,8,Lovens overskrift og loven i sin helhet ble enstemmigbifalt.
2010-06-02,2150, 87,2,Vo t e r i n g :Komiteens innstilling ble enstemmig bifalt.
2010-06-02,2162, 87,3,Vo t e r i n g :Komiteens innstilling ble enstemmig bifalt.
2010-06-02,2173, 87,4,Vo t e r i n g :Komiteens innstilling ble enstemmig bifalt.
2010-06-02,2179, 87,5,Vo t e r i n g :Komiteens innstilling ble enstemmig bifalt.
2010-06-02,2185, 87,6,Vo t e r i n g :Komiteens innstilling ble enstemmig bifalt.
2010-06-04,2115, 89,1,Komiteens innstilling til resten av I og II samt III bleenstemmig bifalt.
2010-06-04,2120, 89,1,Lovens overskrift og loven i sin helhet ble enstemmigbifalt.
2010-06-04,2221, 89,2,Vo t e r i n g :Komiteens innstilling ble enstemmig bifalt.
2010-06-04,2226, 89,2,Lovens overskrift og loven i sin helhet ble enstemmigbifalt.
2010-06-04,2403, 89,3,Vo t e r i n g :Komiteens innstilling ble enstemmig bifalt.
2010-06-04,2408, 89,3,Lovens overskrift og loven i sin helhet ble enstemmigbifalt.
2010-06-08,8383, 91,1,Vo t e r i n g :Komiteens innstilling ble enstemmig bifalt.
2010-06-08,8444, 91,2,Vo t e r i n g :Komiteens innstilling ble enstemmig bifalt.
2010-06-08,8449, 91,2,Lovens overskrift og loven i sin helhet ble enstemmigbifalt.
2010-06-08,8511, 91,3,Vo t e r i n g :Komiteens innstilling ble enstemmig bifalt.
2010-06-08,8516, 91,3,Lovens overskrift og loven i sin helhet ble enstemmigbifalt.
2010-06-08,8675, 91,4,"Komiteens innstilling til resten av I, samt til II, III ogIV ble enstemmig bifalt."
2010-06-08,8680, 91,4,Lovens overskrift og loven i sin helhet ble enstemmigbifalt.
2010-06-08,8815, 91,7,Vo t e r i n g :Komiteens innstilling ble enstemmig bifalt.
2010-06-08,8820, 91,7,Lovens overskrift og loven i sin helhet ble enstemmigbifalt.
2010-06-08,8896, 91,9,Vo t e r i n g :Komiteens innstilling ble enstemmig bifalt.
2010-06-08,9524, 91,10,Vo t e r i n g :Komiteens innstilling ble enstemmig bifalt.
2010-06-08,9529, 91,10,Lovens overskrift og loven i sin helhet ble enstemmigbifalt.
2010-06-08,9546, 91,11,Vo t e r i n g :Komiteens innstilling ble enstemmig bifalt.
2010-06-08,9554, 91,11,Lovens overskrift og loven i sin helhet ble enstemmigbifalt.
2010-06-08,9755, 91,12,Vo t e r i n g :Komiteens innstilling ble enstemmig bifalt.
2010-06-08,9760, 91,12,Lovens overskrift og loven i sin helhet ble enstemmigbifalt.
2010-06-08,9869, 91,13,Vo t e r i n g :Komiteens innstilling ble enstemmig bifalt.
2010-06-08,9874, 91,13,Lovens overskrift og loven i sin helhet ble enstemmigbifalt.
2010-06-08,9903, 91,14,Vo t e r i n g :Komiteens innstilling ble enstemmig bifalt.
2010-06-09,5291, 92,1,Vo t e r i n g :Komiteens innstilling ble enstemmig bifalt.
2010-06-09,5298, 92,2,Vo t e r i n g :Komiteens innstilling ble enstemmig bifalt.
2010-06-09,5305, 92,3,Vo t e r i n g :Komiteens innstilling ble enstemmig bifalt.
2010-06-09,5334, 92,4,Vo t e r i n g :Komiteens innstilling ble enstemmig bifalt.
2010-06-09,5348, 92,6,Vo t e r i n g :Komiteens innstilling ble enstemmig bifalt.
2010-06-09,5385, 92,7,Vo t e r i n g :Komiteens innstilling ble enstemmig bifalt.
2010-06-10,8705, 93,2,Komiteens innstilling til resten av VI og hele I–V samtVII–VIII ble enstemmig bifalt.
2010-06-10,8710, 93,2,Lovens overskrift og loven i sin helhet ble enstemmigbifalt.
2010-06-10,8809, 93,3,Vo t e r i n g :Komiteens innstilling ble enstemmig bifalt.
2010-06-10,8814, 93,3,Lovens overskrift og loven i sin helhet ble enstemmigbifalt.
2010-06-10,8862, 93,5,Vo t e r i n g :Komiteens innstilling ble enstemmig bifalt.
2010-06-10,9028, 93,7,Komiteens innstilling til resten av I samt hele II og IIIble enstemmig bifalt.
2010-06-10,9033, 93,7,Lovens overskrift og loven i sin helhet ble enstemmigbifalt.
2010-06-10,9106, 93,8,Vo t e r i n g :Komiteens innstilling ble enstemmig bifalt.
2010-06-10,9316, 93,13,Vo t e r i n g :Komiteens innstilling ble enstemmig bifalt.
2010-06-11,4681, 94,1,Vo t e r i n g :Komiteens innstilling ble enstemmig bifalt.
2010-06-11,4714, 94,2,Vo t e r i n g :Komiteens innstilling ble enstemmig bifalt.
2010-06-11,4719, 94,2,Lovens overskrift og loven i sin helhet ble enstemmigbifalt.
2010-06-14,7670, 95,1,Vo t e r i n g :Komiteens innstilling ble enstemmig bifalt.
2010-06-14,7677, 95,2,Vo t e r i n g :Komiteens innstilling ble enstemmig bifalt.
2010-06-14,7685, 95,3,Vo t e r i n g :Komiteens innstilling ble enstemmig bifalt.
2010-06-14,7691, 95,4,Vo t e r i n g :Komiteens innstilling ble enstemmig bifalt.
2010-06-14,7708, 95,6,Vo t e r i n g :Komiteens innstilling ble enstemmig bifalt.
2010-06-14,7716, 95,7,Vo t e r i n g :Komiteens innstilling ble enstemmig bifalt.
2010-06-14,7722, 95,8,Vo t e r i n g :Komiteens innstilling ble enstemmig bifalt.
2010-06-14,7729, 95,9,Vo t e r i n g :Komiteens innstilling ble enstemmig bifalt.
2010-06-14,7737, 95,10,Vo t e r i n g :Komiteens innstilling ble enstemmig bifalt.
2010-06-14,7744, 95,11,Vo t e r i n g :Komiteens innstilling ble enstemmig bifalt.
2010-06-14,7779, 95,12,Vo t e r i n g :Komiteens innstilling ble enstemmig bifalt.
2010-06-14,7784, 95,12,Lovens overskrift og loven i sin helhet ble enstemmigbifalt.
2010-06-14,7795, 95,13,Vo t e r i n g :Komiteens innstilling ble enstemmig bifalt.
