154,2009-11-26,0:38:01,154,1,19,3,5,4,2,110,"Innstilling fra finanskomiteen om skatte-, avgiftsog  tollvedtak, rammetilskudd mv. til kommunesektoren,  tilfeldige utgifter og inntekter og statsbudsjettets  kapitler om utbytte mv. for 2010  (Innst. 3 S (2009–2010), jf. Meld. St. 1 (2009–2010),  Prop. 1 S (2009–2010) og Prop. 1 S Tillegg 3 (2009–  2010))",NULL,4000,2259,21,NULL,http://www.stortinget.no/Global/pdf/Referater/Stortinget/2009-2010/s091126.pdf
154,2009-11-26,0:38:25,154,1,19,3,6,4,2,110,"Innstilling fra finanskomiteen om skatte-, avgiftsog  tollvedtak, rammetilskudd mv. til kommunesektoren,  tilfeldige utgifter og inntekter og statsbudsjettets  kapitler om utbytte mv. for 2010  (Innst. 3 S (2009–2010), jf. Meld. St. 1 (2009–2010),  Prop. 1 S (2009–2010) og Prop. 1 S Tillegg 3 (2009–  2010))",NULL,4000,2259,21,NULL,http://www.stortinget.no/Global/pdf/Referater/Stortinget/2009-2010/s091126.pdf
154,2009-11-26,0:38:48,154,1,19,3,7,4,2,110,"Innstilling fra finanskomiteen om skatte-, avgiftsog  tollvedtak, rammetilskudd mv. til kommunesektoren,  tilfeldige utgifter og inntekter og statsbudsjettets  kapitler om utbytte mv. for 2010  (Innst. 3 S (2009–2010), jf. Meld. St. 1 (2009–2010),  Prop. 1 S (2009–2010) og Prop. 1 S Tillegg 3 (2009–  2010))",NULL,4000,2259,21,NULL,http://www.stortinget.no/Global/pdf/Referater/Stortinget/2009-2010/s091126.pdf
154,2009-11-26,0:39:39,154,1,19,3,8,4,1,110,"Innstilling fra finanskomiteen om skatte-, avgiftsog  tollvedtak, rammetilskudd mv. til kommunesektoren,  tilfeldige utgifter og inntekter og statsbudsjettets  kapitler om utbytte mv. for 2010  (Innst. 3 S (2009–2010), jf. Meld. St. 1 (2009–2010),  Prop. 1 S (2009–2010) og Prop. 1 S Tillegg 3 (2009–  2010))",NULL,4000,2259,21,NULL,http://www.stortinget.no/Global/pdf/Referater/Stortinget/2009-2010/s091126.pdf
154,2009-11-26,0:40:22,154,1,19,3,9,4,1,110,"Innstilling fra finanskomiteen om skatte-, avgiftsog  tollvedtak, rammetilskudd mv. til kommunesektoren,  tilfeldige utgifter og inntekter og statsbudsjettets  kapitler om utbytte mv. for 2010  (Innst. 3 S (2009–2010), jf. Meld. St. 1 (2009–2010),  Prop. 1 S (2009–2010) og Prop. 1 S Tillegg 3 (2009–  2010))",NULL,4000,2259,21,NULL,http://www.stortinget.no/Global/pdf/Referater/Stortinget/2009-2010/s091126.pdf
154,2009-11-26,0:41:22,154,1,19,3,10,4,1,110,"Innstilling fra finanskomiteen om skatte-, avgiftsog  tollvedtak, rammetilskudd mv. til kommunesektoren,  tilfeldige utgifter og inntekter og statsbudsjettets  kapitler om utbytte mv. for 2010  (Innst. 3 S (2009–2010), jf. Meld. St. 1 (2009–2010),  Prop. 1 S (2009–2010) og Prop. 1 S Tillegg 3 (2009–  2010))",NULL,4000,2259,21,NULL,http://www.stortinget.no/Global/pdf/Referater/Stortinget/2009-2010/s091126.pdf
154,2009-11-26,0:42:36,154,1,19,3,11,4,1,110,"Innstilling fra finanskomiteen om skatte-, avgiftsog  tollvedtak, rammetilskudd mv. til kommunesektoren,  tilfeldige utgifter og inntekter og statsbudsjettets  kapitler om utbytte mv. for 2010  (Innst. 3 S (2009–2010), jf. Meld. St. 1 (2009–2010),  Prop. 1 S (2009–2010) og Prop. 1 S Tillegg 3 (2009–  2010))",NULL,4000,2259,21,NULL,http://www.stortinget.no/Global/pdf/Referater/Stortinget/2009-2010/s091126.pdf
154,2009-11-26,0:46:00,154,1,19,4,1,1,2,110,"Innstilling fra finanskomiteen om skatte- og avgiftsopplegget  2010 – lovendringer  (Innst. 4 L (2009–2010), jf. Prop. 1 L (2009–2010))",NULL,4000,2259,21,NULL,http://www.stortinget.no/Global/pdf/Referater/Stortinget/2009-2010/s091126.pdf
154,2009-11-26,0:46:28,154,1,19,4,2,1,2,110,"Innstilling fra finanskomiteen om skatte- og avgiftsopplegget  2010 – lovendringer  (Innst. 4 L (2009–2010), jf. Prop. 1 L (2009–2010))",NULL,4000,2259,21,NULL,http://www.stortinget.no/Global/pdf/Referater/Stortinget/2009-2010/s091126.pdf
154,2009-11-26,0:46:52,154,1,19,4,3,1,2,110,"Innstilling fra finanskomiteen om skatte- og avgiftsopplegget  2010 – lovendringer  (Innst. 4 L (2009–2010), jf. Prop. 1 L (2009–2010))",NULL,4000,2259,21,NULL,http://www.stortinget.no/Global/pdf/Referater/Stortinget/2009-2010/s091126.pdf
154,2009-11-26,0:47:18,154,1,19,4,4,1,2,110,"Innstilling fra finanskomiteen om skatte- og avgiftsopplegget  2010 – lovendringer  (Innst. 4 L (2009–2010), jf. Prop. 1 L (2009–2010))",NULL,4000,2259,21,NULL,http://www.stortinget.no/Global/pdf/Referater/Stortinget/2009-2010/s091126.pdf
154,2009-11-26,0:47:41,154,1,19,4,5,1,2,110,"Innstilling fra finanskomiteen om skatte- og avgiftsopplegget  2010 – lovendringer  (Innst. 4 L (2009–2010), jf. Prop. 1 L (2009–2010))",NULL,4000,2259,21,NULL,http://www.stortinget.no/Global/pdf/Referater/Stortinget/2009-2010/s091126.pdf
154,2009-11-26,0:48:03,154,1,19,4,6,1,2,110,"Innstilling fra finanskomiteen om skatte- og avgiftsopplegget  2010 – lovendringer  (Innst. 4 L (2009–2010), jf. Prop. 1 L (2009–2010))",NULL,4000,2259,21,NULL,http://www.stortinget.no/Global/pdf/Referater/Stortinget/2009-2010/s091126.pdf
154,2009-11-26,0:48:26,154,1,19,4,7,1,2,110,"Innstilling fra finanskomiteen om skatte- og avgiftsopplegget  2010 – lovendringer  (Innst. 4 L (2009–2010), jf. Prop. 1 L (2009–2010))",NULL,4000,2259,21,NULL,http://www.stortinget.no/Global/pdf/Referater/Stortinget/2009-2010/s091126.pdf
154,2009-11-26,0:48:51,154,1,19,4,8,1,2,110,"Innstilling fra finanskomiteen om skatte- og avgiftsopplegget  2010 – lovendringer  (Innst. 4 L (2009–2010), jf. Prop. 1 L (2009–2010))",NULL,4000,2259,21,NULL,http://www.stortinget.no/Global/pdf/Referater/Stortinget/2009-2010/s091126.pdf
154,2009-11-26,0:49:12,154,1,19,4,9,1,2,110,"Innstilling fra finanskomiteen om skatte- og avgiftsopplegget  2010 – lovendringer  (Innst. 4 L (2009–2010), jf. Prop. 1 L (2009–2010))",NULL,4000,2259,21,NULL,http://www.stortinget.no/Global/pdf/Referater/Stortinget/2009-2010/s091126.pdf
154,2009-11-26,0:49:38,154,1,19,4,10,1,2,110,"Innstilling fra finanskomiteen om skatte- og avgiftsopplegget  2010 – lovendringer  (Innst. 4 L (2009–2010), jf. Prop. 1 L (2009–2010))",NULL,4000,2259,21,NULL,http://www.stortinget.no/Global/pdf/Referater/Stortinget/2009-2010/s091126.pdf
154,2009-11-26,0:50:05,154,1,19,4,11,1,2,110,"Innstilling fra finanskomiteen om skatte- og avgiftsopplegget  2010 – lovendringer  (Innst. 4 L (2009–2010), jf. Prop. 1 L (2009–2010))",NULL,4000,2259,21,NULL,http://www.stortinget.no/Global/pdf/Referater/Stortinget/2009-2010/s091126.pdf
154,2009-11-26,0:50:27,154,1,19,4,12,1,2,110,"Innstilling fra finanskomiteen om skatte- og avgiftsopplegget  2010 – lovendringer  (Innst. 4 L (2009–2010), jf. Prop. 1 L (2009–2010))",NULL,4000,2259,21,NULL,http://www.stortinget.no/Global/pdf/Referater/Stortinget/2009-2010/s091126.pdf
154,2009-11-26,0:50:54,154,1,19,4,13,1,2,110,"Innstilling fra finanskomiteen om skatte- og avgiftsopplegget  2010 – lovendringer  (Innst. 4 L (2009–2010), jf. Prop. 1 L (2009–2010))",NULL,4000,2259,21,NULL,http://www.stortinget.no/Global/pdf/Referater/Stortinget/2009-2010/s091126.pdf
154,2009-11-26,0:51:50,154,1,19,4,14,1,1,110,"Innstilling fra finanskomiteen om skatte- og avgiftsopplegget  2010 – lovendringer  (Innst. 4 L (2009–2010), jf. Prop. 1 L (2009–2010))",NULL,4000,2259,21,NULL,http://www.stortinget.no/Global/pdf/Referater/Stortinget/2009-2010/s091126.pdf
154,2009-11-26,0:52:20,154,1,19,4,15,1,1,110,"Innstilling fra finanskomiteen om skatte- og avgiftsopplegget  2010 – lovendringer  (Innst. 4 L (2009–2010), jf. Prop. 1 L (2009–2010))",NULL,4000,2259,21,NULL,http://www.stortinget.no/Global/pdf/Referater/Stortinget/2009-2010/s091126.pdf
